payment_unique_id,order_id,payment_method,amount,transaction_status,source_store
c12706a7c6e8d6476c3d2b6ae0042a82,3230,Credit Card,37.64,Completed,old store
c3d377d10b13f8b39bf1218a60fe77b1,3231,Credit Card,613.84,Completed,old store
12e086066892a311b752673a28583d3f,3232,Credit Card,583.04,Completed,old store
b6d67a24906e8a8541291882f81d31ca,3233,Credit Card,235.1,Completed,old store
c5658c711ba9170700fc7d3ee3f63e40,3234,Credit Card,156.2,Completed,old store
f87522788a2be2d171666752f97ddebb,3235,Credit Card,773.46,Completed,old store
ddcb155487b88aaa80aed158006bdbdf,3236,Credit Card,769.05,Completed,old store
544a4f59f691574154a60b8539ebf914,3237,Credit Card,443.66,Completed,old store
528aecdf9cf67e516dfd5eaa675ccfd9,3238,Credit Card,308.76,Completed,old store
ae3539867aaeec609a4260c6feb725f4,3239,Credit Card,313.14,Completed,old store
d15426b9c324676610fbb01360473ed8,3240,Credit Card,744.48,Completed,old store
a64bd53139f71961c5c31a9af03d775e,3241,Credit Card,35.32,Completed,old store
032dd17b77fab7d51a476c5ff2b5659c,3242,Credit Card,583.12,Completed,old store
38811c5285e34e2e3319ab7d9f2cfa5b,3243,Credit Card,69.42,Completed,old store
88e1ce84f9feef5a08d0df0334c53468,3244,Credit Card,39.84,Completed,old store
0e1ebad68af7f0ae4830b7ac92bc3c6f,3245,Credit Card,483.7,Completed,old store
d309cd6396e744600c943fada20f686a,3246,Credit Card,938.9,Completed,old store
ac45088df2e8d3cd2d8fbafceb920878,3247,Credit Card,145.68,Completed,old store
c57abe86de4e516e12dfa386053fbfe2,3248,Credit Card,998.2,Completed,old store
0613239e122094abb4ef998c01d16958,3249,Credit Card,447.65,Completed,old store
326fb04c3abf030fe3f4e341f39b573f,3250,Credit Card,334.68,Completed,old store
504c296f8eb5fd521e744da4e8371f28,3251,Credit Card,214.95,Completed,old store
1e3b21cb226c39b6aa4634f820b372f3,3252,Credit Card,35.84,Completed,old store
4ad13f04ef4373992c9d3046200aa350,3253,Credit Card,968.3,Completed,old store
8deb8d1dd92840f975b6931ab3a3c61e,3254,Credit Card,208.7,Completed,old store
2067e2650cd701ae71c68080f9dbbdc1,3255,Credit Card,126.36,Completed,old store
2131f8ecf18db66a758f718dc729e00e,3256,Credit Card,240.65,Completed,old store
4ea83d951990d8bf07a68ec3e50f9156,3257,Credit Card,937.3,Completed,old store
485843481a7edacbfce101ecb1e4d2a8,3258,Credit Card,4.13,Completed,old store
a87d27f712df362cd22c7a8ef823e987,3259,Credit Card,86.22,Completed,old store
d54ce9de9df77c579775a7b6b1a4bdc0,3260,Credit Card,127.44,Completed,old store
95177e528f8d6c7c28a5473fd5a471b6,3261,Credit Card,769.86,Completed,old store
8a50bae297807da9e97722a0b3fd8f27,3262,Credit Card,301.32,Completed,old store
f8037f94e53f17a2cc301033ca86d278,3263,Credit Card,38.18,Completed,old store
f0eaf559f89ca17022783964ebe9cdfd,3264,Credit Card,629.84,Completed,old store
f4334c131c781e2a6f0a5e34814c8147,3265,Credit Card,438.83,Completed,old store
ac73001b1d44f4925449ce09d9f5d5ca,3266,Credit Card,780.66,Completed,old store
073b00ab99487b74b63c9a6d2b962ddc,3267,Credit Card,9.68,Completed,old store
a4d92e2cd541fca87e4620aba658316d,3268,Credit Card,579.6,Completed,old store
c91e3483cf4f90057d02aa492d2b25b1,3269,Credit Card,913.4,Completed,old store
3f7bcd0b3ea822683bba8fc530f151bd,3270,Credit Card,138.6,Completed,old store
bfbb56bee68d99affaa64f189045d5f2,3271,Credit Card,426.86,Completed,old store
79514e888b8f2acacc68738d0cbb803e,3272,Credit Card,923.5,Completed,old store
9c8661befae6dbcd08304dbf4dcaf0db,3273,Credit Card,22.04,Completed,old store
2b323d6eb28422cef49b266557dd31ad,3274,Credit Card,80.97,Completed,old store
52b738b303d90a884137546353e09ebb,3275,Credit Card,458.01,Completed,old store
b58ac8403eb9cf17fae1dcd16df71fde,3276,Credit Card,483.14,Completed,old store
fd8c07a31f8a85910ad8476f5f7efb27,3277,Credit Card,441.98,Completed,old store
f507783927f2ec2737ba40afbd17efb5,3278,Credit Card,478.73,Completed,old store
706608cfdbcc1886bb7eea5513f90133,3279,Credit Card,937.8,Completed,old store
cc9657884708170e160c8372d92f3535,3280,Credit Card,25.08,Completed,old store
60a70bb05b08d6cd95deb3bdb750dce8,3281,Credit Card,767.97,Completed,old store
a495eebbfa243b79c5b9b224c482d0c2,3282,Credit Card,83.94,Completed,old store
c819904dde95535c60452b16c1c494f6,3283,Credit Card,790.02,Completed,old store
c1d0f19c3f827daf0edd3e69c3b195a9,3284,Credit Card,747.72,Completed,old store
72b386224056bf940cd5b01341f65e9d,3285,Credit Card,439.11,Completed,old store
9ddb9dd5d8aee9a76bf217a2a3c54833,3286,Credit Card,454.44,Completed,old store
946e3ece1fc8b24bd656449d88eca941,3287,Credit Card,88.68,Completed,old store
b98249b38337c5088bbc660d8f872d6a,3288,Credit Card,440.09,Completed,old store
645e6bfdd05d1a69c5e47b20f0a91d46,3289,Credit Card,148.96,Completed,old store
3a30be93eb45566a90f4e95ee72a089a,3290,Credit Card,786.06,Completed,old store
980a875ff6ef9c2d75e74307cbf5d205,3291,Credit Card,616.4,Completed,old store
cfcce0621b49c983991ead4c3d4d3b6b,3292,Credit Card,358.2,Completed,old store
ca3ec598002d2e7662e2ef4bdd58278b,3293,Credit Card,343.44,Completed,old store
7a430339c10c642c4b2251756fd1b484,3294,Credit Card,214.0,Completed,old store
d5d7f5bba709f5cbbe1f74977096feb3,3295,Credit Card,975.9,Completed,old store
42cd63cb189c30ed03e42ce2c069566c,3296,Credit Card,74.28,Completed,old store
7a4bf9ba2bd774068ad50351fb898076,3297,Credit Card,624.24,Completed,old store
fa84632d742f2729dc32ce8cb5d49733,3298,Credit Card,316.26,Completed,old store
7371364b3d72ac9a3ed8638e6f0be2c9,3299,Credit Card,466.06,Completed,old store
63bfd6e8f26d1d3537f4c5038264ef36,3300,Credit Card,21.54,Completed,old store
8217bb4e7fa0541e0f5e04fea764ab91,3301,Credit Card,202.4,Completed,old store
6fab6e3aa34248ec1e34a4aeedecddc8,3302,Credit Card,428.96,Completed,old store
f24ad6f72d6cc4cb51464f2b29ab69d3,3303,Credit Card,137.24,Completed,old store
0e9d935f7e3f2b502450c049ddbc7c92,3304,Credit Card,957.2,Completed,old store
b848edae25876384476f8970b8491160,3305,Credit Card,21.68,Completed,old store
16fc18d787294ad5171100e33d05d4e2,3306,Credit Card,5.1,Completed,old store
d7aab42e6b85c49c0f1d3a115e939c74,3307,Credit Card,2.4,Completed,old store
c4b43ae017af4001c5193d310bf00942,3308,Credit Card,75.69,Completed,old store
2b7b82a7ec6de40781fd6ef338b41892,3309,Credit Card,774.27,Completed,old store
69386f6bb1dfed68692a24c8686939b9,3310,Credit Card,206.7,Completed,old store
bdd8817990ef209f0fb6b049f2d2ea0c,3311,Credit Card,74.25,Completed,old store
334467d41d5cf21e234465a1530ba647,3312,Credit Card,8.46,Completed,old store
09060616068d2b9544dc33f2fbe4ce2d,3313,Credit Card,8.69,Completed,old store
c46482dd5d39742f0bfd417b492d0e8e,3314,Credit Card,750.78,Completed,old store
62dad6e273d32235ae02b7d321578ee8,3315,Credit Card,450.03,Completed,old store
8ce5d989374d216a867cdc8871484b43,3316,Credit Card,9.6,Completed,old store
2c758933af02c0b301906f2819ae1268,3317,Credit Card,78.51,Completed,old store
831b1ac54cc8db480e3babac5fa2256b,3318,Credit Card,731.07,Completed,old store
8a1d694707eb0fefe65871369074926d,3319,Credit Card,757.62,Completed,old store
36ed197b3f31618fdbadb3df86f804bd,3320,Credit Card,227.15,Completed,old store
3cfbdf468f0a03187f6cee51a25e5e9a,3321,Credit Card,775.62,Completed,old store
f7cfdde9db36af8e0d9a6d123d5c385e,3322,Credit Card,998.2,Completed,old store
a4351b79d9ea3d842efa89fae5d02b24,3323,Credit Card,311.46,Completed,old store
3ce6d3c8830d27ec2e6a1936ecbaa514,3324,Credit Card,340.26,Completed,old store
936824c0191953647ec609b4f49bc964,3325,Credit Card,73.59,Completed,old store
dba132f6ab6a3e3d17a8d59e82105f4c,3326,Credit Card,28.0,Completed,old store
20b02dc95171540bc52912baf3aa709d,3327,Credit Card,70.77,Completed,old store
e94fe9ac8dc10dd8b9a239e6abee2848,3328,Credit Card,960.1,Completed,old store
ac8cd1808dc30460a81cab1b0e6652fa,3329,Credit Card,3.82,Completed,old store
2996962656838a97af4c5f926fe6f1b0,3330,Credit Card,9.29,Completed,old store
0a2a51dac6138826127f093500461d91,3331,Credit Card,422.45,Completed,old store
b0ab42fcb7133122b38521d13da7120b,3332,Credit Card,155.68,Completed,old store
2be9bd7a3434f7038ca27d1918de58bd,3333,Credit Card,957.3,Completed,old store
331316d4efb44682092a006307b9ae3a,3334,Credit Card,0.2,Completed,old store
59a3adea76fadcb6dd9e54c96fc155d1,3335,Credit Card,438.62,Completed,old store
98bd65207ee83bfd17ebb0db971eddf9,3336,Credit Card,346.14,Completed,old store
a4fa7175d4757e45eac71a8487751f63,3337,Credit Card,598.72,Completed,old store
2de7cf2043693db2ee898479a6e44529,3338,Credit Card,629.04,Completed,old store
7ba0691b7777b6581397456412a41390,3339,Credit Card,967.1,Completed,old store
f471223d1a1614b58a7dc45c9d01df19,3340,Credit Card,74.73,Completed,old store
acf06cdd9c744f969958e1f085554c8b,3341,Credit Card,216.5,Completed,old store
14491b756b3a51daac41c24863285549,3342,Credit Card,572.64,Completed,old store
21c5bba1dd6aed9ab48c2b34c1a0adde,3343,Credit Card,60.75,Completed,old store
3083202a936b7d0ef8b680d7ae73fa1a,3344,Credit Card,33.58,Completed,old store
38a77aa456fc813af07bb428f2363c8d,3345,Credit Card,779.31,Completed,old store
0655f117444fc1911ab9c6f6b0139051,3346,Credit Card,444.57,Completed,old store
1a04f965818a8533f5613003c7db243d,3347,Credit Card,33.92,Completed,old store
333cb763facc6ce398ff83845f224d62,3348,Credit Card,950.8,Completed,old store
69f268fb2ba1068615b3219c6e8f57e8,3349,Credit Card,28.0,Completed,old store
b7ee0d0d4d5ef995aae0fc691e6d840d,3350,Credit Card,324.84,Completed,old store
0b6ace9e8971cf36f1782aa982a708db,3351,Credit Card,632.32,Completed,old store
0987b8b338d6c90bbedd8631bc499221,3352,Credit Card,334.14,Completed,old store
8b9e7ab295e87570551db122a04c6f7c,3353,Credit Card,241.9,Completed,old store
d2cd33e9c0236a8c2d8bd3fa91ad3acf,3354,Credit Card,29.92,Completed,old store
ca793d8b79c1b6665cf109d6077a8277,3355,Credit Card,223.15,Completed,old store
a36b598abb934e4528412e5a2127b931,3356,Credit Card,143.12,Completed,old store
0cd6a652ed1f7811192db1f700c8f0e7,3357,Credit Card,438.41,Completed,old store
97108695bd93b6be52fa0334874c8722,3358,Credit Card,148.88,Completed,old store
82b0639a82d0cc70b8f5830fd2b06868,3359,Credit Card,226.75,Completed,old store
75df63609809c7a2052fdffe5c00a84e,3360,Credit Card,9.77,Completed,old store
8d9766a69b764fefc12f56739424d136,3361,Credit Card,333.78,Completed,old store
39cd7b469beae7c617c73e0d008195ef,3362,Credit Card,5.49,Completed,old store
664dd858db942cad06f24ff25df56716,3363,Credit Card,931.9,Completed,old store
8a1ee9f2b7abe6e88d1a479ab6a42c5e,3364,Credit Card,220.4,Completed,old store
b445e314138101eecc58503e98aa2b2d,3365,Credit Card,33.26,Completed,old store
07f75d9144912970de5a09f5a305e10c,3366,Credit Card,487.34,Completed,old store
0e7e05fa1026b0c5459267608ae320b8,3367,Credit Card,591.68,Completed,old store
165a59f7cf3b5c4396ba65953d679f17,3368,Credit Card,760.77,Completed,old store
dda99de58ff020cfb57fec1404c97003,3369,Credit Card,153.0,Completed,old store
900c563bfd2c48c16701acca83ad858a,3370,Credit Card,146.44,Completed,old store
285da2198b2b496c9d447cc4ac6b0734,3371,Credit Card,68.37,Completed,old store
37d0b499fb84a552c17fcbb1442d7895,3372,Credit Card,27.74,Completed,old store
0084ae4bc24c0795d1e6a4f58444d39b,3373,Credit Card,82.56,Completed,old store
6c349155b122aa8ad5c877007e05f24f,3374,Credit Card,596.32,Completed,old store
9b9b05072dd20d1cc3e54607b84c889b,3375,Credit Card,26.22,Completed,old store
14e422f05b68cc0139988e128ee880df,3376,Credit Card,778.32,Completed,old store
a9b4ec2eb4ab7b1b9c3392bb5388119d,3377,Credit Card,593.36,Completed,old store
2e2c080d5490760af59d0baf5acbb84e,3378,Credit Card,9.72,Completed,old store
88855547570f7ff053fff7c54e5148cc,3379,Credit Card,995.6,Completed,old store
f2bff080785c76aa81dbaffce7dea0ad,3380,Credit Card,140.56,Completed,old store
6e16656a6ee1de7232164767ccfa7920,3381,Credit Card,323.58,Completed,old store
29ddbdb402491a6aa97964a8139a1356,3382,Credit Card,0.89,Completed,old store
0668e20b3c9e9185b04b3d2a9dc8fa2d,3383,Credit Card,224.25,Completed,old store
2517756c5a9be6ac007fe9bb7fb92611,3384,Credit Card,39.4,Completed,old store
131f383b434fdf48079bff1e44e2d9a5,3385,Credit Card,590.0,Completed,old store
31ca0ca71184bbdb3de7b20a51e88e90,3386,Credit Card,150.64,Completed,old store
4a11654ad1e1e48352252859ff3032a0,3387,Credit Card,7.02,Completed,old store
621fbd17da27241c58015eabe4164a52,3388,Credit Card,968.8,Completed,old store
8643c8e2107ba86c47371e037059c4b7,3389,Credit Card,916.6,Completed,old store
8ed36a8485e30937b99c0d247e9c3832,3390,Credit Card,950.7,Completed,old store
dbb422937d7ff56e049d61da730b3e11,3391,Credit Card,790.56,Completed,old store
6463c88460bd63bbe256e495c63aa40b,3392,Credit Card,26.12,Completed,old store
477b02d99dd6c00c5ba852bb9a9e1f6c,3393,Credit Card,327.78,Completed,old store
e8a642ed6a9ad20fb159472950db3d65,3394,Credit Card,157.84,Completed,old store
828752f77ada1b8badf688bb8be59f9d,3395,Credit Card,35.62,Completed,old store
818de4d2ec21cfcb149ced7a5bed25ab,3396,Credit Card,436.52,Completed,old store
5c80985bd40b8ce792f8c786bb23fe54,3397,Credit Card,731.7,Completed,old store
384babc3e7faa44cf1ca671b74499c3b,3398,Credit Card,61.95,Completed,old store
57f04bb2975420e3b4c73920c687cad7,3399,Credit Card,457.87,Completed,old store
e945de21a1bb5714a0bc8a897ed32e9f,3400,Credit Card,440.44,Completed,old store
7fcc48d22804dbbe9b66b607d51389d4,3401,Credit Card,623.84,Completed,old store
91d0dbfd38d950cb716c4dd26c5da08a,3402,Credit Card,797.76,Completed,old store
898dd88cca7b2f65461bc491dacb9b25,3403,Credit Card,5.25,Completed,old store
c6b8c8d762da15fa8dbbdfb6baf9e260,3404,Credit Card,999.4,Completed,old store
be1bc7997695495f756312886f566110,3405,Credit Card,334.62,Completed,old store
32fdab6559cdfa4f167f8c31b9199643,3406,Credit Card,132.08,Completed,old store
dab49080d80c724aad5ebf158d63df41,3407,Credit Card,803.7,Completed,old store
734e6bfcd358e25ac1db0a4241b95651,3408,Credit Card,144.04,Completed,old store
20125fd9b2d43e340a35fb0278da235d,3409,Credit Card,591.92,Completed,old store
c6f798b844366ccd65d99bc7f31e0e02,3410,Credit Card,769.95,Completed,old store
2fd0fd3efa7c4cfb034317b21f3c2d93,3411,Credit Card,5.69,Completed,old store
90f1f4972d133619a60c30f3559ec0c5,3412,Credit Card,35.12,Completed,old store
30192e936ba11d0a202097fed8f44b2d,3413,Credit Card,85.44,Completed,old store
63a7769efbcc83107e5e385ccc6429de,3414,Credit Card,609.52,Completed,old store
f6d9e459b9fbf6dd26c4f7d621adec1d,3415,Credit Card,218.3,Completed,old store
1fffeb2192215ea34ce0aab63650534a,3416,Credit Card,623.52,Completed,old store
471c50ad1a156d7256eddfd747d77931,3417,Credit Card,965.2,Completed,old store
d594b1a945b5d645e59e21f88bd2d83b,3418,Credit Card,154.28,Completed,old store
4a533591763dfa743a13affab1a85793,3419,Credit Card,148.2,Completed,old store
643de7cf7ba769c7466ccbc4adfd7fac,3420,Credit Card,979.9,Completed,old store
e846fb8a4f365ca8e84393d4f34e1b07,3421,Credit Card,467.18,Completed,old store
73640de25b7d656733ce2f808a330f18,3422,Credit Card,340.32,Completed,old store
3d324c2883882b15fa8fbe8f025a3a99,3423,Credit Card,761.13,Completed,old store
71a5c0514ab83382d98154e5a5f9d813,3424,Credit Card,84.57,Completed,old store
07211688a0869d995947a8fb11b215d6,3425,Credit Card,616.96,Completed,old store
5d2c2cee8ab0b9a36bd1ed7196bd6c4a,3426,Credit Card,300.18,Completed,old store
5421e013565f7f1afa0cfe8ad87a99ab,3427,Credit Card,743.31,Completed,old store
4500e4037738e13c0c18db508e18d483,3428,Credit Card,74.73,Completed,old store
caa202034f268232c26fac9435f54e15,3429,Credit Card,215.95,Completed,old store
2d2c8394e31101a261abf1784302bf75,3430,Credit Card,325.62,Completed,old store
84c2d4860a0fc27bcf854c444fb8b400,3431,Credit Card,7.41,Completed,old store
72007983849f4fcb0ad565439834756b,3432,Credit Card,982.9,Completed,old store
a91af177d3016ca20e5fc949836a894a,3433,Credit Card,753.3,Completed,old store
14c879f3f5d8ed93a09f6090d77c2cc3,3434,Credit Card,138.84,Completed,old store
5b970a1d9be0fd100063fd6cd688b73e,3435,Credit Card,210.05,Completed,old store
61f2585b0ebcf1f532c4d1ec9a7d51aa,3436,Credit Card,143.08,Completed,old store
c2f32522a84d5e6357e6abac087f1b0b,3437,Credit Card,84.93,Completed,old store
f34185c4ca5d58e781d4f14173d41e5d,3438,Credit Card,31.5,Completed,old store
4fa91c19016cb1f807ea47b5a959d518,3439,Credit Card,451.22,Completed,old store
7de32147a4f1055bed9e4faf3485a84d,3440,Credit Card,425.74,Completed,old store
b2004314aa49d95302179246148e0326,3441,Credit Card,909.4,Completed,old store
586f9b4035e5997f77635b13cc04984c,3442,Credit Card,574.56,Completed,old store
12092a75caa75e4644fd2869f0b6c45a,3443,Credit Card,356.76,Completed,old store
758be1f9f7a7efac938ed8bd97c0e1cb,3444,Credit Card,338.76,Completed,old store
09ba3f0df1447f40e98674ba9d62c747,3445,Credit Card,240.45,Completed,old store
5b4a2146246bc3a3a941f32225bbb792,3446,Credit Card,330.06,Completed,old store
2e1b24a664f5e9c18f407b2f9c73e821,3447,Credit Card,30.52,Completed,old store
c5bbd980e5ab2c17413ec02bd757a9e5,3448,Credit Card,79.98,Completed,old store
86a1793f65aeef4aeef4b479fc9b2bca,3449,Credit Card,1.65,Completed,old store
703957b6dd9e3a7980e040bee50ded65,3450,Credit Card,139.44,Completed,old store
de7f47e09c8e05e6021ababdf6bc58e7,3451,Credit Card,978.0,Completed,old store
66121d1f782d29b62a286909165517bc,3452,Credit Card,479.64,Completed,old store
f356355c1634839cf42769e7f30905a3,3453,Credit Card,60.51,Completed,old store
5abdf8b8520b71f3a528c7547ee92428,3454,Credit Card,454.37,Completed,old store
473447ac58e1cd7e96172575f48dca3b,3455,Credit Card,157.76,Completed,old store
def7924e3199be5e18060bb3e1d547a7,3456,Credit Card,206.6,Completed,old store
e1fc9c082df6cfff8cbcfff2b5a722ef,3457,Credit Card,2.37,Completed,old store
e3ea33961a7c5b1ec04d6c97aa3b5379,3458,Credit Card,2.21,Completed,old store
13d63838ef1fb6f34ca2dc6821c60e49,3459,Credit Card,927.4,Completed,old store
56503192b14190d3826780d47c0d3bf3,3460,Credit Card,20.14,Completed,old store
7e8d7e5ccbddfd9576be61e3ab86aa73,3461,Credit Card,210.2,Completed,old store
9edda0fd4d983bf975935cfd492fd50b,3462,Credit Card,2.96,Completed,old store
73c03186765e199c116224b68adc5fa0,3463,Credit Card,314.52,Completed,old store
51e6d6e679953c6311757004d8cbbba9,3464,Credit Card,635.68,Completed,old store
797134c3e42371bb4979a462eb2f042a,3465,Credit Card,308.4,Completed,old store
606555cf42a6719782a952aa33cfa2cb,3466,Credit Card,620.4,Completed,old store
2a2717956118b4d223ceca17ce3865e2,3467,Credit Card,601.12,Completed,old store
322f62469c5e3c7dc3e58f5a4d1ea399,3468,Credit Card,136.12,Completed,old store
ca851e9f71b25d2d588b7e0d4de3d627,3469,Credit Card,83.37,Completed,old store
73fed7fd472e502d8908794430511f4d,3470,Credit Card,6.77,Completed,old store
735143e9ff8c47def504f1ba0442df98,3471,Credit Card,39.02,Completed,old store
2974788b53f73e7950e8aa49f3a306db,3472,Credit Card,30.68,Completed,old store
99be9f83741d1275639df2c1e4d0072f,3473,Credit Card,796.41,Completed,old store
e91068fff3d7fa1594dfdf3b4308433a,3474,Credit Card,939.7,Completed,old store
d38ee19a4815c4aeba48227913092a6e,3475,Credit Card,907.3,Completed,old store
ddcbe25988981920c872c1787382f04d,3476,Credit Card,761.13,Completed,old store
6d6968d87c240c699190e2d8c029fa9d,3477,Credit Card,5.32,Completed,old store
b071cfa81605a94ad80cfa2bbc747448,3478,Credit Card,805.14,Completed,old store
6950aa02ae8613af620668146dd11840,3479,Credit Card,7.99,Completed,old store
e8e0dd181e4ee545195120626098bfba,3480,Credit Card,307.56,Completed,old store
3fb04953d95a94367bb133f862402bce,3481,Credit Card,37.94,Completed,old store
b7fede84c2be02ccb9c77107956560eb,3482,Credit Card,39.4,Completed,old store
cb953f6ca5923f7517125db46ed1293d,3483,Credit Card,148.88,Completed,old store
966b6dfb6b0819cc10644bea3115cf20,3484,Credit Card,236.9,Completed,old store
dfeb9598fbfb97cc6bbcc0aff2c785d6,3485,Credit Card,344.46,Completed,old store
ab4f2b5fd96ca65349119909c1eada2d,3486,Credit Card,62.67,Completed,old store
944a5ae3483ed5c1e10bbccb7942a279,3487,Credit Card,442.26,Completed,old store
c7b90b0fc23725f299b47c5224e6ec0d,3488,Credit Card,315.12,Completed,old store
1b318124e37af6d74a03501474f44ea1,3489,Credit Card,211.15,Completed,old store
72f67e70f6b7cdc4cc893edaddf0c4c6,3490,Credit Card,22.74,Completed,old store
6c91724b896cdcf48285039ab05b3aaf,3491,Credit Card,431.9,Completed,old store
0060ef47b12160b9198302ebdb144dcf,3492,Credit Card,73.02,Completed,old store
ba036d228858d76fb89189853a5503bd,3493,Credit Card,628.08,Completed,old store
6dbd2699e8e7ec0047de2d5d1b28a75b,3494,Credit Card,20.62,Completed,old store
8485ae387a981d783f8764e508151cd9,3495,Credit Card,219.95,Completed,old store
0a348ede8ac3768875037baca5de6e26,3496,Credit Card,947.1,Completed,old store
7535bbb91c8fde347ad861f293126633,3497,Credit Card,39.68,Completed,old store
fd9dcf1d146272bb05c490d790b6da52,3498,Credit Card,750.33,Completed,old store
3ea2db50e62ceefceaf70a9d9a56a6f4,3499,Credit Card,133.56,Completed,old store
e2065cb56f5533494522c46a72f1dfb0,3500,Credit Card,0.84,Completed,old store
d494020ff8ec181ef98ed97ac3f25453,3501,Credit Card,218.85,Completed,old store
d2350a54d774001d6078e326b4488878,3502,Credit Card,600.48,Completed,old store
87f7ee4fdb57bdfd52179947211b7ebb,3503,Credit Card,127.6,Completed,old store
73231e53eeef362c814c8522f5257286,3504,Credit Card,762.21,Completed,old store
2a3d6d6cc4b5e77238c1fc1bb6cdd681,3505,Credit Card,313.2,Completed,old store
e0126439e08ddfbdf4faa952dc910590,3506,Credit Card,957.8,Completed,old store
0e7c7d6c41c76b9ee6445ae01cc0181d,3507,Credit Card,479.64,Completed,old store
7d2be41b1bde6ff8fe45150c37488ebb,3508,Credit Card,141.44,Completed,old store
0141a8aedb1b53970fac7c81dac79fbe,3509,Credit Card,338.88,Completed,old store
15e122e839dfdaa7ce969536f94aecf6,3510,Credit Card,912.8,Completed,old store
9a85c12a21b76392747906fc7b2aff92,3511,Credit Card,213.85,Completed,old store
0dbb3fb9a5cd1d5f8a9075b5bb8070aa,3512,Credit Card,150.6,Completed,old store
0ffaca95e3e5242ba1097ad8a9a6e95d,3513,Credit Card,602.4,Completed,old store
7288251b27c8f0e73f4d7f483b06a785,3514,Credit Card,636.88,Completed,old store
5fef3eff51dc719c4a9f565a742d78f2,3515,Credit Card,149.16,Completed,old store
cf1cf43cba274ae7f413e864682b80f8,3516,Credit Card,618.96,Completed,old store
b5b0db7f3a77ca4fcf9eca57aa7181ca,3517,Credit Card,352.92,Completed,old store
5401acfe633e6817b508b84d23686743,3518,Credit Card,87.99,Completed,old store
1fd7b875d3473501d1b771ebe934ca59,3519,Credit Card,228.15,Completed,old store
6c0958d82a830a02c0718147b1b565c1,3520,Credit Card,61.05,Completed,old store
98afdcc1ebd85daa0f1749c5e56b9d8c,3521,Credit Card,594.16,Completed,old store
ee14c41e92ec5c97b54cf9b74e25bd99,3522,Credit Card,221.75,Completed,old store
939314105ce8701e67489642ef4d49e8,3523,Credit Card,82.74,Completed,old store
a9de093d0622ed782d267fa3f1953228,3524,Credit Card,992.2,Completed,old store
da9e6a4a4aeca98588e4dd77ceb37695,3525,Credit Card,987.2,Completed,old store
0e4f5cc9f4f3f7f1651a6b9f9214e5b1,3526,Credit Card,26.54,Completed,old store
b87470782489389f344c4fa4ceb5260c,3527,Credit Card,590.4,Completed,old store
ead81fe8cfe9fda9e4c2093e17e4d024,3528,Credit Card,739.08,Completed,old store
9bdb8b1faffa4b3d41779bb495d79fb9,3529,Credit Card,68.13,Completed,old store
30a0b73609456022ae729282fd9753d4,3530,Credit Card,63.54,Completed,old store
e52ad5c9f751f599492b4f087ed7ecfc,3531,Credit Card,945.4,Completed,old store
afab3e9707435d6b0888b566d7ad3ff8,3532,Credit Card,73.89,Completed,old store
5a9d8bf5b7a4b35f3110dde8673bdda2,3533,Credit Card,347.64,Completed,old store
aa97d584861474f4097cf13ccb5325da,3534,Credit Card,30.78,Completed,old store
b99d193b66a6542917d2b7bee52c2574,3535,Credit Card,31.12,Completed,old store
291d43c696d8c3704cdbe0a72ade5f6c,3536,Credit Card,28.2,Completed,old store
416849da96fb73bee793e2bf65ae43ac,3537,Credit Card,803.25,Completed,old store
1458e7509aa5f47ecfb92536e7dd1dc7,3538,Credit Card,318.24,Completed,old store
142c65e00f4f7cf2e6c4c996e34005df,3539,Credit Card,955.1,Completed,old store
8844c5f00372df2c3c4ee857c2451b45,3540,Credit Card,755.46,Completed,old store
c5f5c23be1b71adb51ea9dc8e9d444a8,3541,Credit Card,803.52,Completed,old store
8487e01fbaf43e758c17f86472cbf3e6,3542,Credit Card,228.95,Completed,old store
196f5641aa9dc87067da4ff90fd81e7b,3543,Credit Card,908.8,Completed,old store
147ebe637038ca50a1265abac8dea181,3544,Credit Card,774.45,Completed,old store
06ee4c5c93a9957c9b1bb3bd89e800c8,3545,Credit Card,3.18,Completed,old store
a8166da05c5a094f7dc03724b41886e5,3546,Credit Card,452.62,Completed,old store
e6ba70fc093b4ce912d769ede1ceeba8,3547,Credit Card,129.36,Completed,old store
50cf0763d8eb871776d4f28b39deb564,3548,Credit Card,155.68,Completed,old store
db98dc0dbafde48e8f74c0de001d35e4,3549,Credit Card,200.4,Completed,old store
018dd1e07a2de4a08e6612341bf2323e,3550,Credit Card,232.15,Completed,old store
abdeb6f575ac5c6676b747bca8d09cc2,3551,Credit Card,901.7,Completed,old store
7c220a2091c26a7f5e9f1cfb099511e3,3552,Credit Card,354.24,Completed,old store
e250c59336b505ed411d455abaa30b4d,3553,Credit Card,21.3,Completed,old store
69b09198d4248b8f24494f27a01367b9,3554,Credit Card,6.19,Completed,old store
22b1cd168ec628442b3d4dc00fca434b,3555,Credit Card,211.3,Completed,old store
656f0dbf9392657eed7feefc486781fb,3556,Credit Card,24.66,Completed,old store
51da85a3c3dfa1f360b48852b64218b2,3557,Credit Card,89.01,Completed,old store
285a25c17f351708754cdb6d56f3962e,3558,Credit Card,569.76,Completed,old store
f11bec1411101c743f64df596773d0b2,3559,Credit Card,457.17,Completed,old store
0ae1dd3954ee840075de1395771b6c9c,3560,Credit Card,30.2,Completed,old store
