unified_product_id,product_name,description,category,price,supplier_id,rating_rate,source_store,updated_at
867aac89b3b5bc8df85fdf7ebee041a6,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,828.61,510.0,,old store,
ea6b077a7a9439733d9acfada8a01363,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,605.03,516.0,,old store,
73b7394d3ab7453e7148d1f6a72b954d,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,269.25,520.0,,old store,
eac2e61ba8e7488fbbb59fb128d02de3,Power Strip,This is a Power Strip in the category Electronics,Electronics,657.13,521.0,,old store,
f3c52108e9928171d321a0de182ec93e,Microphone,This is a Microphone in the category Electronics,Electronics,260.18,522.0,,old store,
bd7b0e901f0436d698afe1e358471dd7,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,661.38,525.0,,old store,
9ce21c928d393060433b73b735e323bc,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,510.48,526.0,,old store,
ac76017d5bb140d2fc286060ef2944b7,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,948.37,527.0,,old store,
46697b971f19c9e1cb58ca224cf1fc05,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,339.34,533.0,,old store,
069b81295a9430723a353b916c32d098,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,758.97,538.0,,old store,
aa81bd0f9db0b1ca040f5ce2d896f37b,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,85.61,539.0,,old store,
50cb344f353cc015fc1c42feb8b4aa67,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,282.19,540.0,,old store,
691d85024043cdac866d476738191c02,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,60.63,541.0,,old store,
1c0335f295a04d28ee27d591bc35839b,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,689.2,546.0,,old store,
4a60fc16370460f8cec5ebeaa25863b9,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,556.43,549.0,,old store,
2b40de71e108670196a6dbeb31bc4c93,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,551.36,553.0,,old store,
9da15abb432194afdbf355d5fe4c2d35,External SSD,This is a External SSD in the category Electronics,Electronics,699.63,558.0,,old store,
fe5c272539eaea8a7418bac8bda1bccc,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,78.75,559.0,,old store,
b6cf2e20efc555b54e3f84a3999921dd,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,400.13,560.0,,old store,
6dc8504ad48ac152eaa82c8f0a6628f4,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,523.6,566.0,,old store,
c45c1c26e041b2c7cf3964925d5b10ba,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,566.42,570.0,,old store,
e15485df85c673f7620c870e625d64a5,Power Strip,This is a Power Strip in the category Electronics,Electronics,83.85,571.0,,old store,
243e9ae54ec6ebaf3a3b847cdd7344bd,Microphone,This is a Microphone in the category Electronics,Electronics,337.73,572.0,,old store,
fdca31459dc52da2e945701801dfcac4,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,61.17,575.0,,old store,
01a8c1c8f19411bbc6f68d1661e187bb,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,222.85,576.0,,old store,
53cd2812e6767f3d12647f736531393a,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,756.29,577.0,,old store,
b30952e6dcfd0992649cac98a2195718,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,5.44,583.0,,old store,
96a1761e3dd0e1370d19718253b007a7,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,298.27,588.0,,old store,
eb47a3b7b51cb2c2c44474203bd2833c,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,512.52,589.0,,old store,
beff3e378107af11466b916f2fa8ad16,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,378.11,590.0,,old store,
248941216a9261c4c295432f737ba17b,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,330.44,591.0,,old store,
befa2007947b0ebc9ffce07470d9548a,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,681.7,596.0,,old store,
7a158038818906730579a2a7e252fb4a,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,136.4,599.0,,old store,
a9cac84a0355f4132d75aab28d06cbe5,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,856.12,503.0,,old store,
fe70b26ac40070a98aad02e90a6470ec,External SSD,This is a External SSD in the category Electronics,Electronics,761.84,508.0,,old store,
596221d08fe7926454ad70d05f2e3570,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,344.94,509.0,,old store,
3db33ebb11a68a32f8cf25322676ea0f,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,620.02,510.0,,old store,
58c3c0a5d6c818acf97613b54f51c7c9,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,290.68,516.0,,old store,
49f4f43fbcda6a5f3619c3ec3245fbdd,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,872.01,520.0,,old store,
6628d2ab9a0198f6300082697c4a2b45,Power Strip,This is a Power Strip in the category Electronics,Electronics,177.16,521.0,,old store,
8309abd8f9910848131ca7158eadfe94,Microphone,This is a Microphone in the category Electronics,Electronics,807.5,522.0,,old store,
3fc46909802115252ec0275e202cb0d2,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,113.24,525.0,,old store,
968a4027e31e3ae118eb965e2299f4c6,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,375.65,526.0,,old store,
2931468327c6cb9ad8923734f967304b,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,653.28,527.0,,old store,
42fd19a96baf2154175f0839aeca3d7a,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,854.56,533.0,,old store,
c7bab4726beb608b0d0431fa69ee8cf2,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,601.24,538.0,,old store,
2ee53109519843c252b7a04bb01daa3b,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,295.84,539.0,,old store,
227251d3ec4d340ad184f21c8a21ffb2,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,207.43,540.0,,old store,
e1420c17f94e41009f22c98acb723030,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,150.71,541.0,,old store,
883b921ad6dfd82e2f74a032080a10e6,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,471.95,546.0,,old store,
d242723cb6646a6f4bdbd9dd475b1451,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,807.63,549.0,,old store,
42c3bde64dece8e7a42337b36ebc8fc7,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,163.03,553.0,,old store,
29947fe4068c7d36181d62767e4a7467,External SSD,This is a External SSD in the category Electronics,Electronics,402.37,558.0,,old store,
3af5fde38a03e4b739a02776d60040cd,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,436.09,559.0,,old store,
9b58f519c3a0f16ce59d2821cb461466,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,717.37,560.0,,old store,
f59ea176dd422f763358ba6cf8fefb3c,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,487.48,566.0,,old store,
7e1e5dd3fbcabf9a063f052cd9e5c19c,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,992.09,570.0,,old store,
94b46d6fbace117891bebfdabf7bc355,Power Strip,This is a Power Strip in the category Electronics,Electronics,431.09,571.0,,old store,
d72b93bd43f4dfa50916bc5b1e6fc678,Microphone,This is a Microphone in the category Electronics,Electronics,610.49,572.0,,old store,
50dabaca9a350c0f6ee1dc04fab5be96,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,77.86,575.0,,old store,
66279c3c50652e49f7056d0c5d88742c,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,348.42,576.0,,old store,
8b6178fb7a22c4943fb195acdcc94f46,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,392.3,577.0,,old store,
4c8314af49d366db511a3112e89d1bac,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,642.47,583.0,,old store,
1ce3068750c58b49e6774cefa31bc06f,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,972.74,588.0,,old store,
1c7008f6507496623a643af4825818db,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,168.92,589.0,,old store,
48529e5198c2e501c6f1fadb6244189a,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,827.84,590.0,,old store,
94022db0cda6e1e627eb98f5aedc8b52,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,294.02,591.0,,old store,
3c41e3e070fc8d000fbfe64c8723735c,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,808.07,596.0,,old store,
f3e098b1a59c6811e83b0cff44affd2c,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,626.81,599.0,,old store,
386ed6ece51437e29b10e286eb6f7667,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,262.19,503.0,,old store,
76959460710adaea9cd48afb6094681d,External SSD,This is a External SSD in the category Electronics,Electronics,332.27,508.0,,old store,
d22124f5d58e36ed5e38ff28cfc24445,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,592.67,509.0,,old store,
9889fd87489a16ed7172ddd527c87cd4,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,613.28,510.0,,old store,
97c2a28ea34c10bf809ceb598983f18f,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,250.56,516.0,,old store,
3c1aa6515ae40987a134cfe5659ff377,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,160.69,520.0,,old store,
6ff138d58f26679430abddda5b123f79,Power Strip,This is a Power Strip in the category Electronics,Electronics,283.11,521.0,,old store,
7ed0ca5384454d20f558ad541b9151d8,Microphone,This is a Microphone in the category Electronics,Electronics,976.27,522.0,,old store,
f14b50232dfbc01189caec7d503f034b,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,684.69,525.0,,old store,
f7fd202ca9b79fd2ddfcd553efe02daa,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,741.61,526.0,,old store,
794614593568fa1ee5a95499651f7961,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,748.32,527.0,,old store,
269455f7597de0ad5a078f639f502888,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,858.06,533.0,,old store,
ce9b8cb93b81a5fee0e5d9cfed98036c,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,387.74,538.0,,old store,
f07a3ad7a88a3ff520317c57729eef17,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,71.93,539.0,,old store,
87d457dca99190a13cd8b835869eb602,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,88.29,540.0,,old store,
13f83921044e8791e9448b9767e515fc,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,703.04,541.0,,old store,
5ae5966a293420f885a910a5996a3cac,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,593.22,546.0,,old store,
a0a9758a443430fd7fc874a5759116d0,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,132.79,549.0,,old store,
d3464d263741059619c938e68d678eb3,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,889.2,553.0,,old store,
eed9bf9c26d9d89a5437872499eb7d7b,External SSD,This is a External SSD in the category Electronics,Electronics,748.05,558.0,,old store,
8bd65a6cf9ffee8ed6cfdc1773b9b1e9,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,332.0,559.0,,old store,
f2ab737685dfe0c81bbc2bc3e4258cbd,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,163.9,560.0,,old store,
58ded48824b9e56bac911e1aba9ade9c,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,800.69,566.0,,old store,
0d866edf22b5d8886b2573b65690379c,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,475.59,570.0,,old store,
b2081df9d92b8e6deeccb7ba91e64a3a,Power Strip,This is a Power Strip in the category Electronics,Electronics,999.92,571.0,,old store,
3684ca9e7c71e3592a10f273ff9a5984,Microphone,This is a Microphone in the category Electronics,Electronics,717.98,572.0,,old store,
c195abcbaf0a6c39e1b04b4423c4278a,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,459.34,575.0,,old store,
a8f4b4aee469fa3a04b5e45b37e79d5b,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,711.4,576.0,,old store,
3522113715566b20c293d09647c8300b,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,389.0,577.0,,old store,
9ad12a4a6431de03dfaee5a5ba5e6fdf,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,821.52,583.0,,old store,
6749e1bfa3de3f9b46b30d1b3a56d8d1,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,519.91,588.0,,old store,
ed5a43bbd050120c0f3a8b8937a33419,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,593.32,589.0,,old store,
2944d2f9482c2ea5eabe8fdd7e3ff068,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,202.85,590.0,,old store,
8567bff3c133fdcb74bd6dad2909bb09,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,24.92,591.0,,old store,
ab48ef3981dab925f22b7b933bd6cea4,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,643.91,596.0,,old store,
3a065a458f5d866e6932e22412dc8824,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,686.28,599.0,,old store,
3a09108c511a7e845b91687dec42e883,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,33.57,503.0,,old store,
6eb82ffd45cc80fc4c7413a2a149e578,External SSD,This is a External SSD in the category Electronics,Electronics,428.21,508.0,,old store,
120006fcebf7b9b6cf1d1ce4201b9ac2,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,398.37,509.0,,old store,
516209521d91a7b80885eb885834c4d1,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,395.41,510.0,,old store,
dc6450d96d90b0cad23fab1f87ae499d,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,128.12,516.0,,old store,
2e05b920aad8025617ee300c7469d78e,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,762.64,520.0,,old store,
46547edaad19d7b9a5adc36a0e4087e9,Power Strip,This is a Power Strip in the category Electronics,Electronics,55.66,521.0,,old store,
45731fe237ea8ffc2d03c66cbf89c062,Microphone,This is a Microphone in the category Electronics,Electronics,857.6,522.0,,old store,
317239070a6c9e24d7445586b34e6941,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,867.3,525.0,,old store,
84db86088741d8bc85c4ecac41593524,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,829.16,526.0,,old store,
981b2d2e42a5080bf29c536265480a1f,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,844.66,527.0,,old store,
dc36b213d705b22ff6fb5197dc14cd03,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,334.58,533.0,,old store,
486745a23d9333da2fa5348c02ab9835,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,831.29,538.0,,old store,
8508111189615c64c716e757145a2b04,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,38.96,539.0,,old store,
200b84bc5100d420e4ed97efd395a7ef,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,179.21,540.0,,old store,
bc5d08679b4028c74e5955eab1dfbd84,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,926.71,541.0,,old store,
804d8794839c69a96739c6227b5a1aff,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,46.96,546.0,,old store,
09a0a9181f9c8c281f2d96c5894d176f,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,433.54,549.0,,old store,
67d8a6a1d04670ee6b90a7cad430b827,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,201.45,553.0,,old store,
510e2a577544e7b3b7d850a30866fe7c,External SSD,This is a External SSD in the category Electronics,Electronics,807.77,558.0,,old store,
7ca25be60de740e11ba41b406657fd22,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,664.32,559.0,,old store,
0e09cc6c65411423fbde4c41e25c969e,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,749.73,560.0,,old store,
a43a1e867519cc95ba2cb6f2e1f8f4af,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,696.52,566.0,,old store,
cbf6580b7bde090cd40415e1a30f3e9b,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,845.94,570.0,,old store,
483f47fbb61a52250767b2bc59ad27a4,Power Strip,This is a Power Strip in the category Electronics,Electronics,231.34,571.0,,old store,
b9b6f209cfd3016f7a1c6a017521cd55,Microphone,This is a Microphone in the category Electronics,Electronics,828.23,572.0,,old store,
4c9e98128ca72fe131cf2cff44366cf4,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,473.65,575.0,,old store,
d14455315009c80c56820cca2d58eaac,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,734.58,576.0,,old store,
84407327564ba0e96b2c14bb758b22ba,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,549.43,577.0,,old store,
1d68b16f1be7383d581ee9b3218d67ca,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,361.39,583.0,,old store,
9aa158855e0edf0dcdd88f11aca8de11,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,19.38,588.0,,old store,
e9ac308f8230fdbc295eb4ac7bc3b515,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,287.91,589.0,,old store,
55cd16b3fc584c491b858af3ebb30db7,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,112.83,590.0,,old store,
d5b7098a8798c25249963058cfd88e2a,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,406.68,591.0,,old store,
f50d7da247b87d228e3ef5ff25c50e12,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,577.64,596.0,,old store,
4d54f57fa45a918b14f5ee3ecb5b4694,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,857.12,599.0,,old store,
9fed97e3f64370facab5584e381a1843,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,500.31,503.0,,old store,
9427cb2725ca9cf2e411277a07738612,External SSD,This is a External SSD in the category Electronics,Electronics,222.83,508.0,,old store,
9b9c862f7f3954a084d2027c5f10c2de,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,885.7,509.0,,old store,
5fdb2b58967395180fd1d034b628ab56,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,590.79,510.0,,old store,
5c8161de0ff98389040939d76d60b239,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,868.78,516.0,,old store,
4cba06da297d6dfe608bc3aa9c178621,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,33.29,520.0,,old store,
9edf2fd9a5bc2b787da2469649ba8b09,Power Strip,This is a Power Strip in the category Electronics,Electronics,687.67,521.0,,old store,
10b37a23cdfbe48acb25659297e90a4b,Microphone,This is a Microphone in the category Electronics,Electronics,346.15,522.0,,old store,
6c15ef55e4b50e5eeb99dd1369df3f78,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,539.14,525.0,,old store,
2c3cb82db0081b5b17fd5eb56ce0a866,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,213.84,526.0,,old store,
e73f04e03696ea1782b44e1c830d36a8,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,495.83,527.0,,old store,
e22dc8acf0ae2144fffca2eedaef14f0,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,969.29,533.0,,old store,
6bd5298068e53ca5520d14f479569840,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,645.75,538.0,,old store,
d6a4c4b4c205d757f8131ba760081772,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,779.38,539.0,,old store,
b6a4c2465a797ef230c696f43674e55e,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,195.21,540.0,,old store,
b501790afde348e769e6ac9ae6dd7561,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,850.01,541.0,,old store,
dd3d1db1f89ff25e3f51db4cdf0776f2,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,528.51,546.0,,old store,
a95e975f24d9a079a80085015bf5a002,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,440.11,549.0,,old store,
7da07b96ade974694b2ecb3d39c11116,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,506.93,553.0,,old store,
c21c8cdb23a611b37c7cb61b233ee901,External SSD,This is a External SSD in the category Electronics,Electronics,21.14,558.0,,old store,
2a01fae05eca634a7223064244b99d82,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,218.4,559.0,,old store,
47e8211370e92052e1746462d2795411,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,278.2,560.0,,old store,
46a6bf611d2f61a1b9b11c973d04efab,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,671.34,566.0,,old store,
a8a8ac3e501c9f8b2dcb22243089ce7d,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,572.32,570.0,,old store,
4d7107864db2e90a7d1de5d27dc4c813,Power Strip,This is a Power Strip in the category Electronics,Electronics,676.14,571.0,,old store,
6edd33128e8cf700e6fa20fb39bed784,Microphone,This is a Microphone in the category Electronics,Electronics,81.32,572.0,,old store,
0841fc2ade597fd02cafdfc7b21c0043,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,945.02,575.0,,old store,
d25c9d4cc663775e914fab75a5211795,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,162.89,576.0,,old store,
7835e4003b380c6050183c670e292799,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,905.55,577.0,,old store,
4dcf882a6114035364fddc5a82f3e283,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,717.61,583.0,,old store,
105b6058cbc26dcfaeb1cd22d0e187ac,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,477.67,588.0,,old store,
c583cbfa56fd41f3e56ee52d1c11a2f3,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,604.09,589.0,,old store,
94d08d875b8d1409ce38bc8c5e15e318,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,661.55,590.0,,old store,
33ef48bcd385d3b85fca512772163f4d,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,54.02,591.0,,old store,
d037466c6833b08f3e479cda104a14bc,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,181.87,596.0,,old store,
ee1c75704c54d7f4d78314acfcbefc68,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,271.16,599.0,,old store,
9876f9e5e53154452bfa2b58ed7726ff,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,502.14,503.0,,old store,
4c7e50e7a3479c1ca6f085fa140f7d6d,External SSD,This is a External SSD in the category Electronics,Electronics,265.45,508.0,,old store,
b3255603a11f28ae0e0dcd748d5c83c2,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,158.0,509.0,,old store,
4f9e2cbaa5ab0c4d4f265128d6d37e0f,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,316.32,510.0,,old store,
e2a21429ba0c6c99cb87c9c2c5812c90,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,467.94,516.0,,old store,
f5e47e1f4276fb74078098a4a2d5e6ca,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,929.63,520.0,,old store,
23c5e5e510c0680905544a3ea66573e2,Power Strip,This is a Power Strip in the category Electronics,Electronics,611.6,521.0,,old store,
b595f41226e2746178849840c349797b,Microphone,This is a Microphone in the category Electronics,Electronics,0.2,522.0,,old store,
a7a079adf6751b1159afcfee13ea4be2,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,299.39,525.0,,old store,
cb177f616871e63cab5dc715f83f267a,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,593.57,526.0,,old store,
d8ed5f14ad1742570158f049e3bbadd8,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,406.88,527.0,,old store,
3db97c057958b18853187099469e484c,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,143.49,533.0,,old store,
e0e94d164fb24c0fd5d18dead4fcc4e4,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,354.69,538.0,,old store,
95bbbde1a5c3a0015be69c67566f691f,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,607.11,539.0,,old store,
ebf1fc14fbe162aee8df325df00817a8,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,674.55,540.0,,old store,
c56b766f707ca02aaf0b49b7ed86abab,Wireless Earbuds,This is a Wireless Earbuds in the category Electronics,Electronics,160.17,541.0,,old store,
1f017872a2091e08ebe7cc6515a76d1b,4K Monitor,This is a 4K Monitor in the category Electronics,Electronics,618.32,546.0,,old store,
d1dfa27e6d0899c4ed760cb81831d683,Webcam HD,This is a Webcam HD in the category Electronics,Electronics,731.93,549.0,,old store,
685afb4d4eb2f8cad9f5fbab031f657b,Document Scanner,This is a Document Scanner in the category Electronics,Electronics,191.93,553.0,,old store,
247049b8f3d924f62813a7f2f5975a3b,External SSD,This is a External SSD in the category Electronics,Electronics,92.31,558.0,,old store,
6ddba4f95d1085cb15d921007df3228c,Computer Speakers,This is a Computer Speakers in the category Electronics,Electronics,978.59,559.0,,old store,
fbf083d5e4df71882db1f6cbfcbf5962,Gaming Keyboard,This is a Gaming Keyboard in the category Electronics,Electronics,664.51,560.0,,old store,
8d030a872d4851b2af2e1cb637463845,Mechanical Keyboard,This is a Mechanical Keyboard in the category Electronics,Electronics,620.61,566.0,,old store,
f88f442c53a31775fa444a024185dd1e,Wireless Mouse,This is a Wireless Mouse in the category Electronics,Electronics,291.35,570.0,,old store,
7ab0b13d8406694411df58782d958866,Power Strip,This is a Power Strip in the category Electronics,Electronics,545.11,571.0,,old store,
93ff4b0ff3a2114132c119bb343a53c7,Microphone,This is a Microphone in the category Electronics,Electronics,988.45,572.0,,old store,
a30d4067550a98522420a41baf0e8b52,Bluetooth Headphones,This is a Bluetooth Headphones in the category Electronics,Electronics,520.4,575.0,,old store,
b7b343352f2d9856a8b34d0f08022937,Noise Cancelling Headset,This is a Noise Cancelling Headset in the category Electronics,Electronics,532.98,576.0,,old store,
56e3793a458da4dd86846899f56e4e18,Smart Watch,This is a Smart Watch in the category Electronics,Electronics,286.12,577.0,,old store,
bf2ba2274d4d071ecdba832378d08760,WiFi Router,This is a WiFi Router in the category Electronics,Electronics,91.63,583.0,,old store,
20d9e1d42c5e2c9c3f74cd2bc92cb9b4,Wireless Charger,This is a Wireless Charger in the category Electronics,Electronics,568.02,588.0,,old store,
9ad4f21c14a8dc5da79c769b9840b853,Wireless Presenter,This is a Wireless Presenter in the category Electronics,Electronics,165.99,589.0,,old store,
60f0136b9f8b65c1f780b6207e2f8541,USB-C Hub,This is a USB-C Hub in the category Electronics,Electronics,730.99,590.0,,old store,
