order_item_unique_id,order_id,unified_product_id,quantity,price_at_purchase,source_store
7afe9aa70ec82fd1c9909b7cacb885ca,5415,de6b1861e7e6e0e65de87098a8d5e70a,1,1.44,old store
7c8ba697dbc0c69dbdbf8a1a544e788f,1767,d2001064a5a7f05e4833844c06107ccc,1,1.45,old store
6f3ebe425120e7ee621966824bafee23,9668,b277fe26418d644512d36145ffc824e4,1,1.46,old store
09b35ad905cc1f7bcdcee849bc4451a4,12070,39ef0d407a7b57b02518d5b263f6ae9e,1,1.47,old store
ccea163536ff22f5706464b2d5cff933,14331,97f9e888ed46c6f97728cc271ad6f44e,1,1.47,old store
57b33ae6c0bf00c454900bea31d88893,2113,33d5e4cf53f347a28432b7fbc1e90873,1,1.48,old store
7d4a769562e3528950e2d1aebdfb0550,11747,2e7aaa38db043987ac78f518ebf6bf3e,1,1.49,old store
853125f5451f07f8b8ed6d166f96e0c3,2052,2cc5544f731d8e3a00d8561a9ac271ca,1,1.5,old store
ebae5f81d1c4563ae8f8d07b9290324f,7051,9807401fd6fd195d0f9da95009281e95,1,1.52,old store
7c72900e0b6e4108fdf991b696776f6c,10614,b01e6cb02b59d724d1484a18f6af68e0,1,1.52,old store
d31deb89a583277bf4f76c6dcef151e3,6538,d1a8c848d03a84b655fb3b6133b9b652,1,1.53,old store
16db016ed3a5b8d7c596928306161ada,9612,42c95ffb4916ebeacaacce6b6e445388,1,1.53,old store
428365de6e004c615fe51282a0b8d9db,7249,e81f40742fd9ae3009e826483cb88a36,1,1.57,old store
bbdba257f96ea1bfa6e0aa829c59984c,9920,aedf4e831e52bd9dfbfa688cebee6a91,1,1.57,old store
17d079a0102e73dbd8c7cd98b6716b5b,5771,ee23baf6f91c161d033181b3d3ccedcd,1,1.57,old store
89b3f5223b861dc3a7b8917e293a857a,12963,099f4cea09830cca0e1ea7296a8886ee,1,1.59,old store
66d65498077ac583806d1c8b684b946e,456,f88f442c53a31775fa444a024185dd1e,1,1.59,old store
87a7f631aba283357925824464be7f74,4125,623be0ceb18102ff77347e3162a0f697,1,1.59,old store
3dcf9c448778a2c94e663093cadd91aa,6442,4b0c1321a294b067bf14751c8cab608e,1,1.61,old store
8d80b953e6dab669d98c905f7527fedd,11583,609e35a1b45fb8d408a94f550d0b8521,1,1.61,old store
0cf5d42e34cfeb8ae58bf0b5eca73375,1297,b0c8118405c1dfa08c10d84693f1f3a8,1,1.62,old store
60eb67dc94898061636fa066e0e5cd33,3246,e6bbfc3e9ea43c28736793e477baaae3,1,1.62,old store
e339e9f77caa07d6be8acfa2fceb178a,14055,49f4f43fbcda6a5f3619c3ec3245fbdd,1,1.62,old store
02c9aaa85c90be06dc2e1a1effe79e73,14807,5d8001c7571d449da4779cb553f45494,1,1.63,old store
0c1afc055393604da9a0074c7a02d80e,5807,867aac89b3b5bc8df85fdf7ebee041a6,1,1.64,old store
a3149b45cbd3bf9980f7db0fca8a3094,6336,acd1de5b173d1c773956c26bffdf712a,1,1.64,old store
3721e4fa10597f0aa6ab442e95508de1,871,4917d3736b8577708f6f24b9ea436434,1,1.64,old store
2e310f292c162dece16e5936ffde36e8,247,1728eacfa0f6aad2f8d461109ff924c7,1,1.65,old store
4c1062cc42d7e3c64306cbee964db44f,9186,3484c6a93c5525f906a646684bb8ec7a,1,1.65,old store
772d316613da8c54672c54d3fb5aaa58,5380,58cc931a9a917008a26457a828ddfe4b,1,1.7,old store
79e10a2be96e1167fe27825b47b040de,12318,5fdb2b58967395180fd1d034b628ab56,1,1.7,old store
5e84f634a68177313f944b18a1a2a745,576,ee1c75704c54d7f4d78314acfcbefc68,1,1.7,old store
7d8d39116004c0df3b4a9e2e421dd2a2,11901,3522113715566b20c293d09647c8300b,1,1.71,old store
eef76d754e75d784e8f960be345e8d23,6070,23c5e5e510c0680905544a3ea66573e2,1,1.73,old store
14b7500e057096627b43790de867406b,8216,49f4f43fbcda6a5f3619c3ec3245fbdd,1,1.74,old store
fb506ffc6e2e1c236f9b26dcb5dcc862,12614,59df93c6eb948190c360353005723698,1,1.76,old store
090afe0d4abb5dfdccb84641fe115680,1672,4ab429a2f4bf5dda6cc2620642767e37,1,1.78,old store
fe373c957b3a101282f9495e92eaf4ab,11263,cfc4efd859fec01e92f50e6f80664d07,1,1.78,old store
375016b30480b736b590ff57616afc52,4869,2fbd30174e2e11555baea76989ccc99e,1,1.78,old store
13d4bfa0321f86f042b34ec79064b316,13899,de888ac2d3b2aec187307a0c619d07da,1,1.79,old store
ebd75b8970e12771b1aab92eb59cf0c2,14811,87bc3d31ec3bde1a6551ddb0577d0547,1,1.79,old store
b20c50c212421071eb11d08d99a6048b,7150,1385ac281c17103ecfb55c587b428c60,1,1.8,old store
10d4b366f410a1275f7b684f07a28456,2597,99cf79ea3f0bb6975a8053691d5e8551,1,1.8,old store
e3d389ef8c92b280760c6ebd647c2cee,14838,6e1c530127417270f33074d11197fb84,1,1.8,old store
4e4f8804bf781c81ea45e97aecb24427,11536,0212427a585cf9b83b3cf4067401f6f1,1,1.81,old store
1d72d067ad71fc47c245e249dc16cb7f,8352,f0d19b0307aea754a1e5a12a561242a6,1,1.81,old store
19c81ddc9575bacf2a6f73b428065821,10186,58ba6257644901b8450fc14f972df0e9,1,1.81,old store
c018ae0e48e90aa4093c5a37af897fb1,14095,24702fb57ae8aa9c29d5e7b882f33fd0,1,1.82,old store
ce738adf821b780cfcde4100e633e51a,1063,dfe66aa4a89a6093dbf85e5b8533d278,1,1.82,old store
987ecf1824ae5e4648f2f65137abc8de,2216,f34b080c7f9ac3b00a320e7edaa9cbf0,1,1.82,old store
2f4e2fe0d640b5eca5eaa6de05759928,11062,80d67f85f36133d422192c86e03e8d51,1,1.82,old store
ac411f98b72734d56053360159f88447,8077,8e047635513788163b5bb023418d60d7,1,1.83,old store
5108e042ced536f8fa5eb057144e3bcd,730,5fdb2b58967395180fd1d034b628ab56,1,1.83,old store
2fc02e925955d516a04e54a633f05608,7549,c85c4f3474ecfcadd9207179071cc25d,1,1.84,old store
e14c38bd11cd714b970735ade2f233fa,3980,a355a8fba2fc0f9aa905e200b3b180a0,1,1.84,old store
2a174f994bb16b9b11e6ea5c00a671c5,3388,49f4f43fbcda6a5f3619c3ec3245fbdd,1,1.85,old store
0fcbc3c0cf262c771001930af2406bbc,7544,0404f1453fc356c8c27a1c39c3102a32,1,1.85,old store
2e64b43ae33b6a9c6718e03b11f7f24c,21,5dfa9a2866c45ecc57cc59c44b4631e5,1,1.85,old store
45d5c43856059a4f97d43d6534be52d0,1798,bba90eed6e4f40e24958c54a7ced55f8,1,1.86,old store
783789429d08b80f58e54e2c76fd6d27,1110,0e1a6fd4ee77209da27d7b768330faac,1,1.86,old store
e0a4794fc273e7d59334e5f4fba95f3b,1010,4917d3736b8577708f6f24b9ea436434,1,1.86,old store
971bbe989ad132e834b0ccb3f32e92ee,4309,b49884c0ecfdb32307a819e1785d3a2a,1,1.87,old store
6c4017cb587ae4c69bd3f3eb84dd658a,3636,21c07fc91f086f126111e400f0473b1f,1,1.87,old store
083ae7ea9e5e3ba6e3aab3a8b20bfeb8,14919,777f267bdedb99d9a023909fed40d22e,1,1.87,old store
0736e8d5f3581a125a2e9872c3dfbca2,4952,c492b758e2fde2e8c5ad1200e3800602,1,1.88,old store
e770aa80a2e8d114e79e888e4670634b,14338,641dccf458845e02901028011e45c04b,1,1.88,old store
35068fbf1ec706142e1f75fa23ee1995,7149,654cb782d29cbf7ec834798da2da4aa9,1,1.88,old store
a80ff02f8227904e65413f89ee1719e6,8231,84f84a8036616090866e3d8c9e7ed25e,1,1.91,old store
66a1942cfad91ff0ee99daf86e674d55,5271,f01a4a196b1c2759a25575b863f64712,1,1.92,old store
b4930ad58efbbde24d596a387e89adf9,10968,814bcedaed2c2a79307b24eb2f7865bf,1,1.93,old store
865e434f7f48e0e93f69cbb938b06809,12186,84f84a8036616090866e3d8c9e7ed25e,1,1.93,old store
d9a8c56824cfbe66f28f85edbbe83e09,11684,44b29e8be6dd583243ba7c1adda5a11e,1,1.93,old store
a754fc1765a45a6bc1a034140afd0669,4441,2835aa4cfea481f82899e7d431cbdcfb,1,1.93,old store
2262f6bf50905ce704300a4ebe7f14bf,3926,84407327564ba0e96b2c14bb758b22ba,1,1.93,old store
1fb5e72be96a57b7a3b995ee40c3e242,7039,6104a252cce74a704aeb0b38706c848c,1,1.94,old store
fa93e5500dfb05a3ff656d5a483bbd71,5262,1f622fd3f01cadf4f66d29e22764b261,1,1.94,old store
cfc34923abd8b6492345ffa5b9f40f46,3753,d69fb147a4db19893424862d68e98e97,1,1.94,old store
a24bec8f118f294b46c98659a72fe06e,12023,fcaa432d315f75b4943a7907ba05e1d5,1,1.94,old store
2ebb6c06bdc16ef37ec965c6b325b5c6,12102,c69a29eaa44c43fbe9d2dd8c3c0ac7bd,1,1.95,old store
17b525960417571dc1220766bbced337,9200,46fb5e63d25a1a30c2a6b15757aad340,1,1.96,old store
848474d80d20998fc6dc0106da7d8bcb,6193,78cc7606646c89508ba68df0e306475e,1,1.98,old store
666448e909901d786f4016828c1312c9,10478,0f536483d343fb24bd02646983a657d4,1,1.99,old store
71e10dcaca7de439d56d0f02311d6b10,2008,f9c07526f60f8dc010325299f86f4cac,1,1.99,old store
b997d4055da6f7eb9ceefad70cf4aa2e,12300,4203a3327675f334e013125358f6fd70,1,1.99,old store
266ccf250c096ea8553de20a07f6f4c7,2740,64fcffe3d6036dc4ecf86ca9d5a1a5b7,1,1.99,old store
dbb77b62ae881389d42bc4b906066292,5512,aba189464f2a10bef2eb6e896a02f4eb,1,1.99,old store
a7e00935bd22418f319b10051ed4349e,9756,e39da5e85fd09352e7c94dc16ea8b443,1,2.0,old store
7e4429bf8fcc328eb0f0582743865a66,8613,85a3f2ede1ea4bdb0fc198948ef87e54,1,2.01,old store
a415a6169544d0fb98640cb469497580,10462,ac7efb24a38f147d72da3796b184f030,1,2.01,old store
1bab3ee1fcee95ea059f452e9c6face6,11721,4831c1fe92eab43f1498ed6e63dd6dfd,1,2.03,old store
3fc703661503434d7524267dfdd3e668,6757,d3908f42624f3b46a7623c14b52c6f54,1,2.03,old store
5798df74de9eda02fcf3d1ffb13201fd,6780,cdb1a62cdf2b3349c5e99f3762864ba7,1,2.03,old store
a2fe4a2da6142e344912c6636a8f4758,6797,1c0335f295a04d28ee27d591bc35839b,1,2.04,old store
4e6934f77e86b8c41a52f986de47181f,12189,1d68b16f1be7383d581ee9b3218d67ca,1,2.05,old store
83737bd24629509312dfb95953407119,2256,061c54c3a83f4ebae73241b8e9ea81b1,1,2.06,old store
e3d3df46b70f76b21404bf38e34f3802,1834,204a1ec05e535c55178a41fefddd5d41,1,2.06,old store
09f6f87f06f60e9a8d8f633c84c381f2,13447,bd2a584e9a886c973183171fff930b70,1,2.08,old store
43303a6b28a9ac364c40baec04aa5559,11205,1d68b16f1be7383d581ee9b3218d67ca,1,2.08,old store
e1517246f55a92dc53dd2133ebb12837,13768,cee5293888fa9f35afdc408717b3d52e,1,2.08,old store
83ab0b13719ba7c929a84678b92ed5c0,6521,88c7af17605df9494a3863e630355420,1,2.09,old store
0a94234e0f6cc54155bf0f806aa1aac2,1934,464e8a83e02c0947c81cfd4dfec620d8,1,2.09,old store
be5acb71f959598767dd12c4732e537d,5934,4b77cebafe93ee7c8cf994c731d5a82f,1,2.09,old store
3be1e43c45c1332103695ea502ff9207,14433,cee5293888fa9f35afdc408717b3d52e,1,2.1,old store
786e9ac2a91abc685e169b38d7e19df4,9280,0afd6d88dd9bcd5a56beee6b700dc7b5,1,2.11,old store
f9bd58e0ae7969a7c78e417fcbfeff51,7287,fdca31459dc52da2e945701801dfcac4,1,2.11,old store
d50819673fa91c9989e1fe612b2b33ad,2751,223b1213141d6ae1a06e464fbc73939c,1,2.12,old store
fe184ec3276a986afa6e10163a63a942,12655,32601e9269a50a77d236bf4ea93d8b6a,1,2.13,old store
885835902a171922507933d5809b45db,1480,58cd12ca3585cc5e86785c30852fbc1d,1,2.13,old store
cc6b49da231b443f29dba004aabfa807,10802,8bed9123a75ba3f428c74faca6a07430,1,2.14,old store
fba5064090a88310b6e0984e0de1939d,11281,3896f2867f3049a27cae1f8ea6664b83,1,2.15,old store
b762a19d81c2b8d11d04ca87453af7b5,10725,47e8211370e92052e1746462d2795411,1,2.17,old store
7dc5541ac8b4184135758af965b0be00,4190,5ad03de2d12bee2ed4cd97defefc0461,1,2.17,old store
37007545a7abc397017002fc9a713ea2,2706,f239334b11382842f30485ae018ca21a,1,2.17,old store
d3b0ccb6a1a32b2594084f0da668615d,766,0f05b673cd81a765b231a820f4348e11,1,2.18,old store
acf7e77a5936a316105ce94cee522f5d,4595,4398d59976018e6cf35ab353bbb7b0db,1,2.19,old store
3349958a3e56580d4e415da345703886,12719,00cd0ae89680414b7490a47aa29b6c11,1,2.19,old store
3259448026472bf01c91b755d70608dc,8040,a692be155386400a66ed4537e963d91b,1,2.2,old store
91bfebe18c6b8925dac99d884b080c6d,755,fcc6bb176445b4ff10879a57ca7a325f,1,2.21,old store
6000db4c19f0ab158c1b1bf5b06ce151,2563,f3651389a9847734ecd7c3affa58ccef,1,2.21,old store
1c2b4dfff603f33d7efc32a0e28dcfca,10967,f04b48b0d62430bd08bfea6dffbd5c6e,1,2.21,old store
f32094203d9e03c8d1340050a9dddfc6,1371,c0bd1b63b0e1e3a304baa8c0453eaf89,1,2.22,old store
85faaa6cbdf6530166a70321acfa7b27,9722,59b894cbcd6448810cd4ef0850a34f0f,1,2.23,old store
50075d2902d41e5cb9903a24689a7d78,6729,c1ec9e1aebec546587cc420531aafcf7,1,2.24,old store
745632d79a8e9f602291a574bebda38d,12929,76f670d38b7fd93496f4bfd9b8d3ad9e,1,2.24,old store
e82bd52ff22173a2db7c8bb56647830c,13832,dae662359c0654ea21b99a77712abfa4,1,2.24,old store
417d74e9ae411005a9e96e80231b0085,3215,59463361f9d257a5e9bffa663074b15e,1,2.25,old store
ddabb258dc2a7d5b5a7204fa68fe522f,650,ce9b8cb93b81a5fee0e5d9cfed98036c,1,2.26,old store
88cd5f09652e5b4b12be5e44148c344c,9344,ee3250fba0ec8b49681d489b5e10f322,1,2.27,old store
e3a12e198d15821a8fcf98714770bb57,10501,12b2d99ec52780d184c5d002138ca2fe,1,2.29,old store
8ec7ff1ac324a4bed44cc51d362e5b94,14423,3b659060afd6ce582079aa60fc1c74a6,1,2.3,old store
7de504cb196a4909cba94d8005d2e8df,2947,7ca38e32a1da3ea39a29e35e865371ee,1,2.3,old store
437d432e126269160c1cc4e0fc72f1ee,5241,04f5d3bd095a0904e4a31f23607ea804,1,2.3,old store
3517fa423c73116f3f78c6cbaa5fe4ef,10188,07584cb4aa66483e49e2b205887cf1b5,1,2.3,old store
a5211cd8d2605ed43c70fa82884cc849,1494,7fe811448b5bd6c4c5a1af46e4092765,1,2.31,old store
0a409f659e62be4aa3778846ed01deea,9957,c3dc9ec39779b6f3286739de837a6e06,1,2.31,old store
94f338fe2f7f9a84751deeefae6bcba2,6350,35223418909b5090cd932aa150a4a652,1,2.31,old store
d71abbcc8fbb80bcfa7e373dd48b4e2a,3341,b6cf2e20efc555b54e3f84a3999921dd,1,2.31,old store
5785c3651a5d911fca2b311b48c0896d,819,2d6e88960fad48a524712e13a850050c,1,2.31,old store
e1740c5223422374b7fb1888478aabb9,3095,71e1c6c979ec02a69a9018c953d805d4,1,2.33,old store
dd4e40cf0437db90471f25c3ee4ae9ac,5345,e91ec2b59dc0353e62eb8bcd2f92eebf,1,2.34,old store
bda989b1330ba4f420924a5be0ebcb61,5193,66230d0d84e1e70c90fedb1b8e9d7406,1,2.35,old store
a21852bf267634b8db7f0633120e5620,6385,6459ef7a4eaacf333fa7ca343a84b3c0,1,2.35,old store
fdac69c3eee7bd0427535354eae235a4,4934,16c5dee35e6aa504bd020930d521c814,1,2.36,old store
54bca824f5fa890e036fb9191bcdc324,374,3e2cb3385c1fad236cef1edd83d73db6,1,2.36,old store
320bc51fecc423dd893a420b42b9719a,8433,049c98672c7b7a3562fa8366944230af,1,2.36,old store
7259202cea475e0e98aa076037cc3f15,6588,a19c0f6381f68f0daeb3fbc22da778c2,1,2.36,old store
f514659f5c754f0cec51ea59a5e826ae,9443,c23dfe2520e3b054ba7ec83db8600703,1,2.37,old store
a23eabd0e013e2ef19cc27099204ea18,11474,62583204bdce1f26fb3cbac604aa5ba1,1,2.37,old store
7a50f770e0e910d3beffd653f7c4197e,2220,acbc437313491a85d4691dcde195bd0b,1,2.37,old store
4cf54a3d780b9294815e5f249164f20f,4748,4d32e5d351a159b8eedea556e384d38a,1,2.38,old store
fc73483cfec371c61e8f755f0ed49da4,4446,4a8af47baa409449ae0276902a778d32,1,2.39,old store
358164500fe22f226f1f07cac73a8288,6092,1879de08d8d2e2109cb2e8022fcea910,1,2.39,old store
9de458965db9c80e1afc5af36a8f93b6,14138,38ae0c0ea83ec85320ff604986700808,1,2.4,old store
ba1ccf0271ba8fb4766db5c608f1012a,10389,ef638ff5c7965ace75cb98a4959d04e7,1,2.4,old store
6eae17727b4e77cfd9d81da1f7176317,6156,86ad5f5ccf74f726dd77401e0623ba39,1,2.41,old store
583ec298b104e8f1d60fe7315ffd99d1,14700,894513f2007147c02811347934307aea,1,2.41,old store
9f3ad7a14cd3d1cf5d73e8ec7205e7f1,2726,483f47fbb61a52250767b2bc59ad27a4,1,2.42,old store
7e77e4a1b051ec0a510b48eaec2f3a3c,11111,3db97c057958b18853187099469e484c,1,2.42,old store
acf73df8e44ed30badb8a834a87f7e94,6386,20e20b8676f690998f1a08e1dc4e0de5,1,2.44,old store
73926ad475a40a4cb676b8d4516cd767,12639,612cc38d83d850f7483b8cd94d77d8f7,1,2.44,old store
4766154cea472a154f89d033051372de,5912,e19a01d1878787338d9104db45b570d2,1,2.45,old store
216965b6c0c343a0866b3634853d5569,5849,1eacbe1c48830fae488a9d310680f108,1,2.46,old store
fcc5b727bd30570766d15fb2d4e4ccd5,14431,b2d02f19f01856618784af2f2a8b7cdc,1,2.46,old store
0b0805c2460fd34756c326458f1642af,13314,270ec1c93926deca3085229d936dc0b4,1,2.47,old store
673b0a8f69f725746a7855824c7da178,4027,2a8e8b4b5cbaf2cdaf2339545707a798,1,2.47,old store
e92c58a6493efcb1f0e995c58a60b620,5569,e91752f993d4835c2d3e0326211609ce,1,2.48,old store
b33ab78dc0e9072a05258918507b3e6f,4376,0559d8d7d6719663a09a6eae0268ea53,1,2.48,old store
bc6249acce910185a80f3152bd16adde,3803,008b5a10c0229e2509711389a741616b,1,2.48,old store
bad4539e46846423a187311f3bf56464,12758,c3005a81a64b8df2f4c043f34b589560,1,2.48,old store
f4cc4b9bf4dc2237cb88718132e9fb7c,697,073e0318fa52d494dc3f0f561b676e76,1,2.49,old store
fed2feba540053a436306e3993642e7a,5307,804d8794839c69a96739c6227b5a1aff,1,2.49,old store
2ef6b53bebd1a794aa0fe7749ed72393,3990,169fd620d6bf0926627dd72a12edc986,1,2.49,old store
449ef87e4d3fa1f1f268196b185627dd,14514,1005b3420537fc16abd487f4d51b98c8,1,2.52,old store
713586fe8b2dd639aac846e8ac1536a2,10527,8b794bf7c9b54eec505de5cd9dbc0364,1,2.54,old store
33169e6c57113f6de6b49fb5d8d32838,11175,6ff138d58f26679430abddda5b123f79,1,2.55,old store
0b8becede7a3559aa2deeff99c51d9c6,6841,15cbde86a6d7f53f4475150a330e2437,1,2.56,old store
03931ca4c77a6f980d21609d4846dd31,476,7f043d2938bff75118f525ecf1dd8ac1,1,2.56,old store
0db1abb0147975f10b47eba2f817e01d,8888,f0cdab09a44b442c6253d2af1da05ab2,1,2.57,old store
16449cdd169d248c891506ac8628480d,9958,97c2a28ea34c10bf809ceb598983f18f,1,2.57,old store
0e2e84a82d94dc94d5749d44d4c6c73b,8333,5464eb9a6832133ec668a560f2d1c351,1,2.59,old store
5b46370c9fd40a27ce2b2abc281064de,11818,e484cfe88a5259393b76225fcf86c70b,1,2.6,old store
8e452e79cd525671ce2fb6997b73aaf9,4686,4b0c1321a294b067bf14751c8cab608e,1,2.6,old store
5edba33a1dcf1876318fb7013a0a8134,451,fe26f30937600f9a1717be3242c8f39a,1,2.61,old store
00f842ec2fc7bc8a6968c511f44dba04,4423,d168ed103ba25143b91350dba5161eca,1,2.62,old store
a3014fc356e77277f42c498ad7f1c158,4807,09a0a9181f9c8c281f2d96c5894d176f,1,2.63,old store
52aee03d2e0f909e4311bea5510543c5,12385,ee09c9cda72f9f64d0dbe5a92c6c7e0f,1,2.65,old store
91002eca6bf0bd6692573c4bdb222b97,8247,f1935988748666a4ea6721ea8fea4db1,1,2.66,old store
f0a272c478a389d6cb1f5625a77002aa,2317,0a67d918a212d02225bb6461bb46532f,1,2.66,old store
f3102064ef90bf7d811c330f976366f7,3213,89ced84c4186e29db8b33f93feb6b7ed,1,2.67,old store
6a80fc96f3a1c64dedea0fbac9f3b9fe,8607,d42d4359f8a3f8ca4d6f5d9cd27c671b,1,2.69,old store
86877d253ef379074b8e49c9306879de,8108,0a67d918a212d02225bb6461bb46532f,1,2.69,old store
a3e14106dcb15870b3819617e636ed7d,7681,23c5e5e510c0680905544a3ea66573e2,1,2.7,old store
ea1f3996186b76fe1d40f12034b4742a,14214,2e23c11c43436e90af2d04d46d11e39e,1,2.72,old store
ecee8e3d2a658757f9b45c209ce3b82d,7376,3788f4867854fd807e8f96e396733b27,1,2.72,old store
62edad6e04e9d5b48519da6b0257918f,1873,3587b15b615d740cbc05b3649810236e,1,2.72,old store
895569567e039ffe413d33a8648c7021,2916,020e8e4458564c48a82fb6f79c4f38ce,1,2.74,old store
c7194685a175f368541ec160792b2a7c,10615,e416a78275ad1a207f6188a550c71a29,1,2.74,old store
a0e67468329f13bc8df444339bc4aa88,8821,e0e94d164fb24c0fd5d18dead4fcc4e4,1,2.75,old store
7b7324f8841c5f9a929c7c3a3cb60391,12942,5558b7c4a0acfe2516246b9c27e2201b,1,2.76,old store
a59a9c2e2ec7250a16e4fff6367e953e,659,0ec11c844858d4cb48583bcbd1c32949,1,2.76,old store
5658eb3bf03461888d599d8a2799e7a0,3326,4d54f57fa45a918b14f5ee3ecb5b4694,1,2.76,old store
0215373e47004d8bb98390bfa226fcdf,987,20e5d8a4ee08d040d2372ff6412a748d,1,2.76,old store
484a22444687f29ddf8764bf82c1a9c0,7402,9427cb2725ca9cf2e411277a07738612,1,2.77,old store
64ee1a382d8e7aa1e05b1601aeba124a,6059,4c2e7a3b8d6ab39d0fb73906013f4649,1,2.77,old store
feac4a1c91eb74bfce13cb7c052c233b,12673,6edd33128e8cf700e6fa20fb39bed784,1,2.79,old store
c73ff6dceadedf3652d678cd790ff167,9917,3684ca9e7c71e3592a10f273ff9a5984,1,2.8,old store
76f376382a50bd4859e50a81e701da10,602,44b29e8be6dd583243ba7c1adda5a11e,1,2.82,old store
4f47f68c8ad4792d404d2ff5e57c97ba,12119,f79e0fc93154a2e508254d4e890a1c7a,1,2.82,old store
d820bff1a819b19022b3ceee86a3c13a,7691,0ca4d4f6cf9982a04372871f971960a3,1,2.86,old store
13d85714ac4f21ecda59310b6a11cb92,4127,78cc7606646c89508ba68df0e306475e,1,2.86,old store
b1562246c02be63bac86a26684cdce58,117,48a64ccc825eb45876d4baa5535ee809,1,2.86,old store
07b95840d88e2f1c033865fba89f624b,7471,77ddb1e82f466a4a5b3502f2f756fd30,1,2.87,old store
5d4d48d0359e45e4fdf997818d6407fd,9613,968585eb74f94c0813246ffd60574ca4,1,2.87,old store
08c3f0a75275393e5a8dfeb7c6e32bae,10260,fc24674a267027b3b58a4303bf6856a3,1,2.88,old store
23264092bdaf8349c3cec606151be6bd,10871,9aca50dd1cae213a7f74a2de19fd5788,1,2.89,old store
79705d796c8685b3324f363a757e4f58,9085,ca3692e6e5e37f7ea7fe48de033bcb64,1,2.89,old store
94f491d64db64528e89b11ed64734e8c,10818,9229dc19946f3b15fb13a70074244f76,1,2.9,old store
963859b79a359c0a74ef4210cfceb5d6,3060,c911ecdabe491ae777646fb46450fb20,1,2.9,old store
aaf9290b7570c56dd784f192425658d4,8131,caac27ec71485b8d1989bd1ccc828bc7,1,2.93,old store
391f63b419f364635c25479cc36c4d0a,1684,be9ef3c934784ea07b1f11688d47d140,1,2.93,old store
0fe8cb44a57dd5e75e5d3910086c45eb,10825,54eab18e7cd1f0d157a4290bd0c2dd5d,1,2.95,old store
f02b3153b7cd94c63d06aca54cb1e6e6,3868,36e23d5f1b4d28dda14de4b950594b67,1,2.97,old store
a725c77dfdec0a53250d0709ed36e1fe,9555,26aa3585281444c20c2c5712e403d3bf,1,2.98,old store
65dfa16ba6de9bdb34ea435c9fe2a425,13683,b7b343352f2d9856a8b34d0f08022937,1,2.99,old store
379d08c7a38df48c777c07ea990a3bcf,14917,8a46c03edeb95bdbd01a4ab6a9f919d5,1,3.0,old store
95ce3f8d06bd430b4ccd1e8309bf19e6,10397,f38348135b7e3711294e56344de75980,1,3.0,old store
579bb1d9cafd92b8d307a8c6943dc0aa,10206,4ea561e88b88017a538c1cd8ee82ee8f,1,3.0,old store
cd081ee8c70ba7996043bf45c9d42ebf,2828,e8ca545ab64aaff0feac5d5a9a9048b6,1,3.01,old store
547a5a56d43f6d40f9a6a2f76501d013,5842,ab48ef3981dab925f22b7b933bd6cea4,1,3.01,old store
9759e4afabf043458dd9f1988644ed6b,8344,4af6341112a0f1e97faaa1bbd363ffce,1,3.04,old store
ea6df5245ddb26d2985ac95c87fad84a,999,42fd19a96baf2154175f0839aeca3d7a,1,3.04,old store
e5fbd281f43f85152ac3839cc292e22c,1445,a8ea1e2e3e68bd59c6cdc76418c745ca,1,3.05,old store
349f259c872c43d1ea241ba414c5b70b,7483,e8e4ef2808177f4e537ff8597acc1ea5,1,3.05,old store
3a6dbc006a825f31dc1c530797798e43,4962,99df860a3792251107c378a137f41447,1,3.05,old store
90e2217cd253377081205243ac24b03a,13585,507b94ece98d1bb9117711ff431d434e,1,3.05,old store
231f5238a3d80a5d32391b04cd46243a,2528,f2ab737685dfe0c81bbc2bc3e4258cbd,1,3.06,old store
46c3b2e84687fd51101929492e53fced,97,137c7a01e52b30bc04a3af842a386134,1,3.06,old store
273928cb4859a0db86ba8aefd34c1755,10965,9d2383c91bec564110800287858e5572,1,3.07,old store
05da33eab200f4c5b5ba3ed05beb2ec5,4862,069b81295a9430723a353b916c32d098,1,3.07,old store
22210129bf34852d73ea41affbbd9bba,5832,c1cd85f176ca721099b788e8852b22a5,1,3.07,old store
cbb35954885076becb80ddc715b63713,6571,0f536483d343fb24bd02646983a657d4,1,3.08,old store
72d5065b689d9e7bd75c71a62f1d5d55,270,55a4489c0438f7b4f7048bec2ae5b93a,1,3.08,old store
226cbfcc90fe1b72bb5bccf83ed665d9,5574,005d25560f28cdd9f98c64403fb6dc3e,1,3.08,old store
9a7e4d07ef8a46f82d97b848585ac16f,3779,71e1c6c979ec02a69a9018c953d805d4,1,3.08,old store
d53078261f27982d80c780d7a251f6f1,9185,e39da5e85fd09352e7c94dc16ea8b443,1,3.08,old store
c8ee2cce3e6bc0a3db40dd08ebcb1b58,5,0d866edf22b5d8886b2573b65690379c,1,3.09,old store
3aca6cc84657b8d0b2f42c3821ce0ba6,12772,a74a0d09850daa2a86f5c75aa2926f1c,1,3.09,old store
0f0dd05a3a6206cd5585f1b3ec2d7bd5,6754,ef85bc4621c765ba1520d56ad4b1d854,1,3.1,old store
163eed792d21898baa691e38199babb8,9325,cd3d9c582de0059271c6eaa770e16596,1,3.11,old store
7c3b08f1b6142bceb956851f1a45442b,5868,00ee315038e1b5742446fcc05581b147,1,3.12,old store
5b4634374f3d21e6903ba5ff2b771fa4,8210,8b6dca288bc7c32cfa093afa04d4e1d8,1,3.12,old store
