order_id,unified_customer_id,total_price,order_date
1657,b0c8118405c1dfa08c10d84693f1f3a8,854.44,2023-12-01
10326,b0c8118405c1dfa08c10d84693f1f3a8,4388.44,2024-05-01
4515,8a633443c3d538a9ba6d05a54203fb47,95.74,2024-05-23
722,c47b035910f87905099672079f1eb759,3910.5,2023-12-20
9052,469ad5a2c2b78f667418af32e53f29b6,452.55,2024-09-08
14196,469ad5a2c2b78f667418af32e53f29b6,4525.06,2024-01-17
4086,777f267bdedb99d9a023909fed40d22e,2708.79,2024-10-08
721,23ea16a99af73e877fe3d49dc8e60349,1100.58,2024-09-13
13197,23ea16a99af73e877fe3d49dc8e60349,5515.31,2023-12-21
2506,270ec1c93926deca3085229d936dc0b4,1496.16,2024-11-03
6512,05eca488689d14ed28d3ffaffd1d28e8,294.66,2024-10-25
11678,05eca488689d14ed28d3ffaffd1d28e8,6441.78,2024-02-08
1510,80e01274d9f6c3365ed808f94c8f5da5,1464.21,2024-10-25
10788,80e01274d9f6c3365ed808f94c8f5da5,1726.92,2023-12-04
2102,d4eff7e9889ddbdd82ec7414143e149f,5948.0,2024-02-08
14725,d4eff7e9889ddbdd82ec7414143e149f,5473.5,2024-07-11
2264,76cd429b517362faf6c06f8b9c5ad3d6,8330.76,2024-07-19
12779,76cd429b517362faf6c06f8b9c5ad3d6,849.78,2024-09-07
5691,228496f5c54e0368f5757ae20ba0b167,4325.64,2024-03-09
8670,3a3a74fb0d6390cb938f803c1ff0b47f,1723.1,2023-12-01
9783,7b6a961f2fb9d0660db5356c571bbc3b,685.72,2024-07-06
12863,7b6a961f2fb9d0660db5356c571bbc3b,710.96,2024-04-24
7432,8933588ea8f077678f0f0edb80f48d0c,3544.62,2024-07-17
13372,8933588ea8f077678f0f0edb80f48d0c,1013.98,2023-11-07
1960,5ec458a8a94d456a9f593e117d102118,3217.65,2024-04-08
11427,5ec458a8a94d456a9f593e117d102118,2382.16,2023-12-03
8799,e9b53f30878c128e44f246f629aaea60,1231.02,2024-03-02
14515,e9b53f30878c128e44f246f629aaea60,1574.66,2024-04-23
1165,4cd99027958d78e882c430cae95979dd,930.7,2024-08-23
1428,45b5fca7f4a1ab452cebf46a6b6a04d9,1494.47,2024-10-29
13827,5f198d3afd6ab16ae4e8282eac756dd6,480.0,2024-01-21
7471,5f198d3afd6ab16ae4e8282eac756dd6,283.29,2024-05-31
4425,023468d707ddf70c49a54bb8a4013190,7083.3,2024-04-28
11762,023468d707ddf70c49a54bb8a4013190,471.71,2024-05-17
4653,bb7250acb09fe7ad47fab1d5b8835b33,7535.99,2024-03-24
10405,bb7250acb09fe7ad47fab1d5b8835b33,852.44,2024-05-22
9320,21c07fc91f086f126111e400f0473b1f,3420.9,2024-03-08
14013,21c07fc91f086f126111e400f0473b1f,4003.61,2024-07-13
3943,57704b21f06f7d0415d80fb1661a42a7,7278.3,2024-10-14
10834,57704b21f06f7d0415d80fb1661a42a7,1264.85,2024-07-05
3068,903cd9da4d7720b101ffdc882b97c9dd,3431.56,2024-09-15
4387,5cfab59260ee7b607366d576baf0a279,796.42,2024-07-09
11879,5cfab59260ee7b607366d576baf0a279,1930.81,2024-04-27
11,123bf8e646070c67f97907d0996b4a60,1126.66,2024-09-05
8708,6f94a7a787a17dabac921897da4ffafd,6577.7,2024-03-24
6149,9093084d0df8da33fe874a5e87530e93,5466.87,2023-12-20
2921,032ecfe42d7744121cfb928d2855fdb0,6132.64,2024-04-27
8139,875dd74ace1ae07d1b0f8fbba490bc60,9304.4,2024-04-27
10099,875dd74ace1ae07d1b0f8fbba490bc60,1536.13,2024-07-16
7866,1db25ecb55f0cba6a0d95c38ad46b856,3197.5,2024-09-19
11096,1db25ecb55f0cba6a0d95c38ad46b856,5842.16,2024-01-17
2631,cc11298f7895791c1a371d43a26687b5,1491.77,2024-06-05
7336,a95977d5a94bbd9bfdbe8ee26caa1e3a,4164.3,2024-07-16
3547,c9234e266d57e17d802d95b2139fe949,467.79,2024-03-04
4966,a46df9d21571bcf58908c1032d726916,1260.12,2024-05-21
12764,a46df9d21571bcf58908c1032d726916,3903.7,2024-06-09
3676,e63eef83ccf066174289839cab5d9579,671.4,2024-07-15
3856,d59704eae15279b7b470af6c4458fa01,5739.42,2024-10-12
10185,d59704eae15279b7b470af6c4458fa01,5661.3,2024-06-10
2348,c821d3e899d3cbe5013651f37cc5bfef,3122.22,2024-02-28
10795,c821d3e899d3cbe5013651f37cc5bfef,445.68,2023-11-12
4209,e9113921b33b4ba0d0c1a54774fc2d2a,2612.28,2024-03-01
1533,099f4cea09830cca0e1ea7296a8886ee,6214.7,2024-02-28
13033,099f4cea09830cca0e1ea7296a8886ee,1620.01,2024-02-02
4417,923fde75953eee14d313e0f0ab966ef4,3209.32,2024-06-29
3207,b990a3506a4d88af32ef95542c578e05,9197.42,2024-08-22
13062,b990a3506a4d88af32ef95542c578e05,2362.68,2024-03-17
7064,7dc5357f8ef1d61210fbe89768f5e02b,2852.01,2023-12-23
12235,7dc5357f8ef1d61210fbe89768f5e02b,7468.6,2024-02-17
3590,bb35a606d8156c56a70095826903d6a4,5569.38,2024-06-26
5814,64b1291775eb7e609a23c004cdf75bc2,458.23,2024-01-25
4468,6871a4bd4c3d5fa28508112664a9f7af,3268.7,2023-12-17
12555,6871a4bd4c3d5fa28508112664a9f7af,2367.18,2024-07-09
62,971cd873a71ae23315dde6c58e839061,1399.83,2024-08-06
12466,971cd873a71ae23315dde6c58e839061,724.06,2024-08-14
5126,8af1f69358e605abfb9dd47fc263ee85,1885.88,2024-03-25
14475,8af1f69358e605abfb9dd47fc263ee85,3711.76,2024-08-15
6678,da4da0e5995c310427391cf608e598b1,2081.16,2024-04-07
5843,2d6e88960fad48a524712e13a850050c,2190.2,2024-03-20
12443,2d6e88960fad48a524712e13a850050c,4867.98,2024-08-05
9771,6a892341ab3b7130084b88b98a75276f,1773.4,2023-11-29
11247,6a892341ab3b7130084b88b98a75276f,3155.8,2024-05-04
5319,ed1c8c9c2fcc67df48f35e032a3298c0,3778.46,2024-01-17
8085,1305212d725794b3842bd704e70f089f,1815.84,2024-01-04
11086,1305212d725794b3842bd704e70f089f,5829.01,2024-01-24
1709,da3a0594ee6630fa85711978a9c3ff1e,1124.01,2024-02-10
8490,32f98945306d562701d8fb7aea47e484,2035.92,2024-03-16
8575,ffcf7becbdc722a3116802da1c4d07fb,206.29,2023-12-10
872,8cc61fab5eb8ff69c4a63520f01200f9,4716.96,2023-11-25
3638,8c16d627dfd55860867c97e1e865f150,5035.8,2024-10-21
10784,8c16d627dfd55860867c97e1e865f150,8361.48,2023-11-13
5872,d3f505780759242bfe560ef18dbb1eea,2934.8,2024-10-18
12427,d3f505780759242bfe560ef18dbb1eea,1168.4,2024-02-13
3230,137c150b97634595a0e3ed77d8ee5e14,1518.65,2024-09-13
12661,137c150b97634595a0e3ed77d8ee5e14,4779.67,2024-05-26
2956,beaf5ff890750b7ebe19258648d6905e,2300.69,2024-01-16
14229,beaf5ff890750b7ebe19258648d6905e,1452.32,2024-01-29
3365,590f009832c25f9443644559d6c336c2,3605.38,2024-07-17
14012,590f009832c25f9443644559d6c336c2,6139.98,2023-12-10
1830,6db8a9fdf6ab60b941dd1d38bbe751ca,3589.62,2024-03-28
10035,6db8a9fdf6ab60b941dd1d38bbe751ca,1370.35,2024-06-18
173,ce4555823b87092cb664adb2d560df2f,907.95,2023-12-25
7024,81b31798a48a068a3066518be11621d4,524.9,2024-05-19
12827,81b31798a48a068a3066518be11621d4,2254.85,2023-12-03
7447,6190f168c9944c68f0280870c6c92e66,385.69,2024-06-29
14835,6190f168c9944c68f0280870c6c92e66,1646.28,2023-11-10
2469,76a5f11df9b1cfd711a0e3fc6220eef9,4824.72,2024-01-18
6852,a9462eec0c96ebc3c7ac72db9e484b44,2326.76,2024-05-31
2177,faa59440be1de75055f45b6f7fcff1ae,3341.65,2024-08-25
13549,faa59440be1de75055f45b6f7fcff1ae,8910.63,2024-11-02
1082,0492f4afcbb969ca02935c728a83aa91,590.95,2023-12-23
12210,0492f4afcbb969ca02935c728a83aa91,1545.36,2024-11-01
5194,e14908befd26a95213a43e99cac7539b,5314.3,2024-01-31
13386,e14908befd26a95213a43e99cac7539b,8237.4,2023-12-10
496,fe26f30937600f9a1717be3242c8f39a,5794.02,2024-04-22
3011,061f5baf1fc007b67f802be9dff0c34f,4895.5,2024-07-05
14508,061f5baf1fc007b67f802be9dff0c34f,681.14,2024-10-27
7693,cde3396aec66b956b40f1f638028c7c5,439.35,2023-12-10
12680,cde3396aec66b956b40f1f638028c7c5,3968.27,2024-10-06
6900,576dc84ab5ea2a03c15227c54c034eb0,1508.42,2024-08-09
10738,576dc84ab5ea2a03c15227c54c034eb0,121.98,2024-03-08
1759,58ba6257644901b8450fc14f972df0e9,4603.14,2024-09-27
10961,58ba6257644901b8450fc14f972df0e9,5755.86,2024-06-24
5679,dfea7d96f281290d52bc331051a13227,3914.84,2024-04-29
5473,11285fd7cc60baa29b5474a7729cef6b,230.13,2024-08-01
10391,1087f1157bc20ba06c3b94942a703b72,4057.53,2024-10-04
5911,1087f1157bc20ba06c3b94942a703b72,867.52,2024-02-26
8800,dc902cdc159c3b077486281c9d0ba68c,664.96,2023-11-06
11649,dc902cdc159c3b077486281c9d0ba68c,2136.75,2024-07-31
5690,5a654c19433f24212e55d24a92f3a2ec,2384.68,2024-07-06
7818,be031c4af028f00e319a4cd5991851bc,2375.04,2024-05-08
9341,f79ae728704bb4e0b83ee3ffd2a0ca56,2919.8,2024-07-13
12401,f79ae728704bb4e0b83ee3ffd2a0ca56,3731.76,2023-12-09
6332,1808d80158958778655c46be38a3b5e1,793.56,2024-01-22
5823,a0971b4942f7adc2c299578ec4400574,314.5,2023-11-06
12470,a0971b4942f7adc2c299578ec4400574,654.86,2024-02-24
9834,1058e08e55d8ac5d2531f74d940076e8,1744.1,2024-10-25
5760,4dbe9880d4845f81c7596e33e5624a7d,272.54,2024-01-07
4398,88318fc086864c34a912a1c930f82a67,6992.46,2024-02-04
2498,2516abcfc8901db2bd97e837d29a088b,2525.25,2024-08-30
12927,2516abcfc8901db2bd97e837d29a088b,1244.9,2024-02-01
2794,eed78512a284ee9b8f25602f0ecfd26e,1928.58,2024-02-23
1477,39e17025b8163daac3cb3c89e935c05a,5019.03,2024-02-18
910,ee23baf6f91c161d033181b3d3ccedcd,703.12,2024-01-01
10733,ee23baf6f91c161d033181b3d3ccedcd,1671.44,2024-05-29
3526,612cc38d83d850f7483b8cd94d77d8f7,1651.92,2024-10-11
10371,612cc38d83d850f7483b8cd94d77d8f7,2730.56,2024-02-25
8777,a7a34a1dbb11a7914cc78f5c21691643,1586.72,2024-01-07
14589,a7a34a1dbb11a7914cc78f5c21691643,2325.08,2024-01-19
9018,807fb55f876418424f6359d726044a83,5557.24,2024-03-10
2649,e4c1f307d7de41399017642403931989,2357.82,2024-10-04
4685,b3ddb296b6edd951a4f83219c5344d3b,1382.14,2024-07-09
6204,5499d27728c6d97c31e46240fdf57d9b,549.02,2024-04-07
14246,5499d27728c6d97c31e46240fdf57d9b,3164.67,2024-08-08
1956,8d6213bd3cd935fdc3d406c1e85179a0,2994.99,2024-04-10
2951,ee23b8dc40ae3cadc8b946c2f2dc284b,2977.92,2023-11-18
10419,ee23b8dc40ae3cadc8b946c2f2dc284b,628.55,2024-04-21
6251,4efea6a8085d5634a6476e6a395f82bb,1759.85,2024-07-17
14795,4efea6a8085d5634a6476e6a395f82bb,2050.44,2024-03-30
497,ce4abfea1d95867e9ab90cf8930a87b0,2374.48,2024-09-11
2129,111c28fb29b5f98196f44fa3da897841,771.48,2023-12-08
9770,0559d8d7d6719663a09a6eae0268ea53,3543.92,2024-02-02
10271,0559d8d7d6719663a09a6eae0268ea53,5377.65,2024-09-16
8240,fe8646ff6694d4793e31452ee37b9b9d,1926.32,2024-03-28
2071,a181c717120a74a1a6118d94fd9425af,3952.08,2023-12-14
5930,da409acfe248cb68a9e490b7440b68f0,2660.06,2024-06-22
10791,da409acfe248cb68a9e490b7440b68f0,6421.56,2024-09-20
11563,28ed2e477b36b05e6f241d84c182e20f,1699.25,2024-08-04
2815,28ed2e477b36b05e6f241d84c182e20f,4389.6,2024-10-19
565,79179582736f618d4416897e1d03d80d,4285.24,2024-05-27
5247,60c939eae9c83b999f166a82be508a0a,956.18,2024-07-18
10986,60c939eae9c83b999f166a82be508a0a,2878.16,2024-05-25
7227,ae6f275310ec13d14c1658ea927fe507,977.43,2024-02-09
12270,ae6f275310ec13d14c1658ea927fe507,5562.38,2024-03-25
14015,d701209f5ac3876f58beb03975e6a3a3,1217.5,2024-04-06
7795,d701209f5ac3876f58beb03975e6a3a3,6568.31,2024-05-10
9113,edbcacde0152deff1c10b5bce250601b,523.18,2024-07-31
10006,edbcacde0152deff1c10b5bce250601b,1251.52,2024-03-25
9082,e69a72df1805379078bc7e8c71e37265,2172.1,2024-09-03
10256,e69a72df1805379078bc7e8c71e37265,2950.32,2024-06-22
9420,60f6b2d46fdf810cd0195556f70a34c6,2196.18,2024-02-06
10201,60f6b2d46fdf810cd0195556f70a34c6,3858.56,2024-05-26
6137,6acfd6a4b7cf4ded05fc334e9e38b8cb,2511.21,2024-09-28
6127,42c95ffb4916ebeacaacce6b6e445388,3024.08,2024-03-14
13997,42c95ffb4916ebeacaacce6b6e445388,171.96,2023-11-23
1505,9b6c7c932a2e3bae57284b617c9cb8b8,79.37,2023-12-22
9960,ffddb3f10d014881164f1e87998fe1c5,909.9,2024-08-01
11397,ffddb3f10d014881164f1e87998fe1c5,2798.0,2024-10-09
3784,4bda761587cde07697cb31970db7ec4c,2190.64,2024-10-28
10434,4bda761587cde07697cb31970db7ec4c,8309.68,2023-11-13
3743,d14effa586159d96e4971670d82bb03c,3917.28,2023-11-16
3164,38ae0c0ea83ec85320ff604986700808,4043.76,2024-09-29
14248,38ae0c0ea83ec85320ff604986700808,621.17,2024-01-23
7379,02369fd8ec0a7a8c1d46aebbc2e033ea,6356.14,2024-10-29
14960,02369fd8ec0a7a8c1d46aebbc2e033ea,998.6,2024-04-09
9898,d6bbb6c7c80ea53b3d040c860160091e,1099.6,2024-07-07
8712,9b6801ee53c9fb7050959ab263edd231,3481.48,2024-06-17
2078,82e167c53a875bf6857a10df78641171,3040.7,2024-01-12
5543,f04b48b0d62430bd08bfea6dffbd5c6e,2661.16,2024-10-22
11840,f04b48b0d62430bd08bfea6dffbd5c6e,3391.21,2024-09-15
9101,f42e12b2828373a955244fd60ce34f2f,2405.3,2024-10-29
8223,2556df5987e99c83f63939dde90fa5e3,826.47,2024-05-29
4501,38cbf8c58be69e945dae1784070268e6,201.96,2023-12-07
3281,c49ba391bfc70084ccae3908db2ea964,2454.62,2024-08-29
9927,7dd9ba8dd9950888e8e158d97f6de7d5,4671.42,2024-09-22
4531,e7a44136755a433ea3f525fafe35186c,5485.55,2024-07-10
13236,e7a44136755a433ea3f525fafe35186c,2758.44,2024-02-14
536,0f6a24926f778ca2e5a505b2a32583bd,1185.15,2024-10-27
8899,ccba7ad235a7f2ca471d6cb289001d22,5335.47,2023-12-01
2349,3f8556b6da96015accff951bd23fa655,2666.56,2024-03-27
14754,3f8556b6da96015accff951bd23fa655,3685.64,2024-05-24
7543,e1b9e5389edb9d249a83f6335519ebc8,1694.48,2024-08-29
7257,fa837b518d4f90945a4da5284156c118,6692.22,2024-04-07
13284,fa837b518d4f90945a4da5284156c118,4716.67,2024-03-27
9659,b75e14fd14d27f0bb5f50033d4ebdb6e,1542.56,2024-05-03
1386,3e3abf5ee2114f56969aa49ad13b7625,1822.76,2023-12-16
13988,3e3abf5ee2114f56969aa49ad13b7625,1268.37,2024-10-21
516,30a5c9813b99bb314bce75e4ee775de6,3379.51,2024-01-08
4376,eb88473ba85e239c27313ee4323a26dc,1657.58,2023-11-20
5448,cfaf80567dc8b3805541f079449b1d25,536.94,2024-04-21
11255,cfaf80567dc8b3805541f079449b1d25,2766.9,2024-01-10
963,eec1485339332080b261bedb02b1ed0c,3218.13,2024-10-06
83,f305c0fa924094b78bacbcaf1596c4f6,1860.5,2024-02-19
12656,f305c0fa924094b78bacbcaf1596c4f6,2120.76,2024-03-30
8201,2433a9b4afa49963da337e476d295c5c,709.32,2024-06-11
10934,6ee4cb237b1787e816ba05c88656be59,2042.57,2024-03-13
7979,6ee4cb237b1787e816ba05c88656be59,1493.14,2024-09-14
788,ee3250fba0ec8b49681d489b5e10f322,3306.47,2024-03-18
8773,183c0c6491a4479fc57fccd5276382f7,635.93,2024-10-12
9126,43270583e42541e5ff6a6c5a06cce868,3186.95,2024-05-13
8692,e2168dc7f2651d8ea478f2e69678acb1,2068.5,2024-10-19
7430,8b5641aa29cb1d859ba1185a068ed671,6007.74,2024-08-11
2644,1f132d019104e80db989b902c3c06777,1091.38,2024-08-07
7131,e9a7d719c07146a1fc84f4e9e79e0d2b,710.28,2024-05-31
2585,32c603eae41d971ec902056a3e17834a,1042.56,2024-06-05
9538,f87d14b652005e3f05840158dfaae7a3,1806.5,2024-04-10
762,55f1f1ba9ca7d7111b08771303b3c03f,382.0,2024-06-19
2778,bb90a26961e46176a9e7c4823a36b182,405.82,2024-01-18
14006,6f44f60a8e1a83a73b07a9fc474baf8b,2899.72,2024-04-28
8765,6f44f60a8e1a83a73b07a9fc474baf8b,1487.0,2023-12-27
2237,0235d262d5e48b4bb8c0105d89e6b7a1,561.97,2024-03-25
14262,889bdd5ed3c86edf823b48a7cb79ae43,7074.0,2024-09-05
9474,889bdd5ed3c86edf823b48a7cb79ae43,1221.92,2024-01-08
5329,f4d394b9bfc24409bd0b217385690b7f,5746.38,2024-06-25
12917,f4d394b9bfc24409bd0b217385690b7f,4646.88,2024-08-02
2329,bdcf4fe20784721f3e62afa75f53030f,773.37,2024-05-20
8392,0f05b673cd81a765b231a820f4348e11,1429.87,2024-01-09
7408,1a7624f64d35227340691932a9fea274,7710.93,2023-11-24
13594,1a7624f64d35227340691932a9fea274,2411.46,2024-07-10
7725,cb419cc0c5bf05fb2f5b62eb0c9022a4,66.36,2024-04-29
10002,cb419cc0c5bf05fb2f5b62eb0c9022a4,6522.0,2024-02-23
9246,7eac09506bf1825c1becd8312c3bdd96,301.12,2024-09-14
7917,22b24185e1dab4adeaf06da418dd44d3,2961.3,2024-05-02
12106,22b24185e1dab4adeaf06da418dd44d3,3256.5,2024-03-13
9832,59a462cde2b81fc35fb05d26df2eccf4,5637.6,2024-07-22
14112,59a462cde2b81fc35fb05d26df2eccf4,8072.01,2024-01-11
2524,b1047997dc8669c4bf2163ac015b60e9,4722.39,2024-07-28
13244,b1047997dc8669c4bf2163ac015b60e9,82.84,2024-01-07
5730,b280167401a5f36e4f8b68c969923268,7843.5,2024-08-03
9043,2b9b21b67f18467e6a6cb1d46be07f5d,4528.56,2023-11-17
4691,f0eea589eeae2f9043eb0b1fc86d5618,2168.64,2024-10-31
13329,f0eea589eeae2f9043eb0b1fc86d5618,540.18,2024-10-26
5365,45a56a4b3ecfb8daa3c90160eac189a0,2429.55,2024-03-05
1362,0fd47a46c6b282d141d7e47495d1cb12,2167.31,2024-05-07
13524,0fd47a46c6b282d141d7e47495d1cb12,838.92,2023-12-30
4452,2bad4a6d5960345a37619852be551f8f,7482.3,2024-01-29
11268,4c796a0749056ec0301d08394b70d801,6903.2,2023-12-16
8678,4c796a0749056ec0301d08394b70d801,978.36,2024-08-11
5739,c1fa91b5b44667e5675ccb4cb3f8edd1,4344.93,2024-02-12
6687,a6aade9bac956b1b9cda24f1237ac8d4,3082.8,2024-03-29
10260,a6aade9bac956b1b9cda24f1237ac8d4,1357.12,2024-07-01
9032,12e40fa648fae717fa3f0f89be016259,552.66,2024-06-16
1457,d754aea959e2741a9e0cc6223df0d99b,2010.08,2023-12-29
8060,04ae1e8775424605b9d143ccf02ae9e5,933.99,2024-02-26
13088,04ae1e8775424605b9d143ccf02ae9e5,565.6,2024-04-17
7527,bb86e527b44a95fa8a1f8b78c89a6d38,3825.06,2024-03-14
11392,bb86e527b44a95fa8a1f8b78c89a6d38,3829.07,2024-07-17
6695,4496de1c2c07c056602b1bfd7cf663cb,3545.57,2024-04-14
5736,b671a0ca29c658d2c3382043cb912e21,841.14,2023-11-29
6781,6e27ece4307dbc35c9c911de81c41722,3903.84,2024-10-22
10458,6e27ece4307dbc35c9c911de81c41722,2414.23,2024-01-07
4411,67b15aa17e609b4d7150f7a7b066c82d,1046.75,2024-06-20
4218,9496584ab02b6b3db2321a387f6b6568,3635.82,2024-10-12
10656,9496584ab02b6b3db2321a387f6b6568,2205.36,2024-10-15
9417,526eabc996230bbac0fb86dcd59ebeac,1661.32,2024-06-05
1475,fa4a015c832afecddf9d05a976344d40,194.95,2023-12-16
3424,372b2a618f2f080cac3e4380ecdbc52f,2301.66,2024-08-20
569,4565e8ac091d3d453a6537504b309d2d,1267.42,2024-08-11
2651,0eafa61c86e1c914497f83b25265a743,2390.28,2024-06-09
9047,69413a1b24704d4f62eaccdd73baf7d6,480.49,2024-02-17
12281,69413a1b24704d4f62eaccdd73baf7d6,2863.28,2024-01-23
5001,544f87701142acd7e31d7f8f958d54ca,2843.9,2024-04-08
11531,544f87701142acd7e31d7f8f958d54ca,5521.5,2024-04-21
7829,9bb61b2d810983083703074bb5e8f2cb,542.44,2024-03-15
13446,9bb61b2d810983083703074bb5e8f2cb,2350.35,2024-03-24
3412,738d280f7a7cd625c427df3ada92f75f,2618.1,2024-07-24
12395,62c18f65d924025ae055d48482de8604,5635.54,2024-09-20
5116,62c18f65d924025ae055d48482de8604,995.96,2024-04-18
6021,e622720ccbed024ff3928bdf8d151b1c,1565.4,2024-09-05
5097,2835aa4cfea481f82899e7d431cbdcfb,3251.98,2024-09-16
9370,9adf4999c0f7c92ab72e7bc2fc767122,637.74,2024-03-07
11660,9adf4999c0f7c92ab72e7bc2fc767122,1976.58,2024-10-03
680,ffda893d2fd382ba86b170ecdb507101,3762.9,2023-11-09
14263,ffda893d2fd382ba86b170ecdb507101,1407.63,2023-11-30
9386,1005b3420537fc16abd487f4d51b98c8,4150.1,2024-01-18
663,7e1e382fa9a25d3f787487e73e720076,271.69,2024-10-09
4137,fc3bcad1e6c212e3dde2610855e6ae22,1544.12,2024-10-01
7515,e6bbfc3e9ea43c28736793e477baaae3,2712.57,2024-07-21
11121,e6bbfc3e9ea43c28736793e477baaae3,2436.87,2024-01-21
5318,0b142f7cb9076730a9a94195b6ebab3d,227.06,2024-10-02
6599,7c56c2c1272bbedaf45ce3c7d3edeac3,3509.45,2024-01-23
14639,7c56c2c1272bbedaf45ce3c7d3edeac3,3614.04,2024-03-25
8611,cf0ec17fe42ab8da18232fa6801729c4,769.43,2024-01-19
14614,cf0ec17fe42ab8da18232fa6801729c4,882.72,2024-01-05
469,10c1394d55d1c877fd649c3a32131e27,1140.5,2023-12-18
12265,10c1394d55d1c877fd649c3a32131e27,4133.46,2023-12-20
9133,44b29e8be6dd583243ba7c1adda5a11e,742.72,2024-05-14
13934,44b29e8be6dd583243ba7c1adda5a11e,1139.52,2024-06-25
3823,ee5caaeaf406a48921f5db2e3f4b1d6e,5531.34,2023-12-22
10994,ee5caaeaf406a48921f5db2e3f4b1d6e,5547.89,2023-11-11
8979,e11abb9a8682c5a8867083326b35a3d9,8492.12,2024-08-11
13132,e11abb9a8682c5a8867083326b35a3d9,1139.8,2024-03-04
780,57a6a91b96fcbbd158f165ca614c12ca,2370.72,2024-01-07
14834,57a6a91b96fcbbd158f165ca614c12ca,3071.25,2024-01-01
9799,b5f164fdea2ae5b17d996e71fcd017ff,7108.56,2024-01-13
10848,b5f164fdea2ae5b17d996e71fcd017ff,74.79,2024-02-14
6168,62c78bdb59a45699088d32f8baf420bb,127.93,2024-04-16
11490,62c78bdb59a45699088d32f8baf420bb,437.69,2024-06-23
8143,2012169397f31ec25131c73f7e646697,1825.0,2024-04-20
13081,2012169397f31ec25131c73f7e646697,6957.5,2023-12-22
2955,9b81254151a8a162c6c980dfdac87859,3280.97,2023-12-27
3678,badf0fa546d109486fa92d6155c2172b,1447.51,2024-10-17
10418,badf0fa546d109486fa92d6155c2172b,5254.44,2024-03-29
5923,aaf9d57dc4f07a8b36814c22212d9656,1691.9,2023-12-09
9728,46bc5e8bc08148532f4b2cd00df01887,2835.33,2024-10-27
13067,46bc5e8bc08148532f4b2cd00df01887,2259.57,2024-09-18
7728,c2eead15e6a4bfb61d30bc4011237545,2363.69,2024-02-12
1647,185075b4cc403c83d4a9b271f885b898,4198.45,2024-10-25
11746,185075b4cc403c83d4a9b271f885b898,1484.0,2024-04-11
6094,0936da5abdae0b0735e951ad181e3474,4522.65,2024-02-14
7990,c4e0a7ad7388c038414053491426dce3,3535.92,2024-01-25
12660,c4e0a7ad7388c038414053491426dce3,5020.4,2023-11-19
2521,bfe206c341c0a648c43977c706081b47,699.98,2024-09-26
10365,bfe206c341c0a648c43977c706081b47,5861.93,2024-07-05
4129,c543657b9624101f5dd76ee4bf64ac23,1506.64,2024-07-07
3935,99365ce13ad3df202b3ef50c7b4d0a27,2772.72,2024-04-19
13523,99365ce13ad3df202b3ef50c7b4d0a27,312.48,2024-08-11
3660,2b5bad8bc6f14d5a06365c45cbb29d65,537.18,2024-07-30
13302,2b5bad8bc6f14d5a06365c45cbb29d65,1392.48,2024-09-13
6166,6f572f06128d71f56f710bdf5b45c8f2,2296.56,2024-04-21
104,979240ec086489b2740c1a2c16ae66b6,1648.4,2024-01-27
5687,2a58b18d782532549d365363e0b1f98e,3030.25,2024-08-31
6055,85e0cc79ebddd7951a7487e240f2f89c,2627.31,2024-04-30
7261,5c5ce812063983d0486f663826d177cc,5475.6,2024-05-15
12060,5c5ce812063983d0486f663826d177cc,1344.72,2024-05-23
7599,89f52c5fffc6b2a564b40ca1f089c99a,790.01,2024-07-29
13080,89f52c5fffc6b2a564b40ca1f089c99a,3696.8,2024-10-28
6746,72eeccbf93894b600fd4bc2bea2ef7fd,1022.31,2024-08-05
1715,01602535e14fcc42180f7eeed0de6376,955.84,2024-04-17
5699,b4a0699a3727c6f1b1ec407178ae7e4e,5954.44,2024-10-03
13051,b4a0699a3727c6f1b1ec407178ae7e4e,568.57,2024-09-02
8741,82be10b653015ae5a2f062b5a075260d,4352.7,2024-04-03
10123,82be10b653015ae5a2f062b5a075260d,1106.05,2024-02-15
1109,b7aea9989cd0ca6b18ade4f551797264,2350.5,2024-11-03
13539,b7aea9989cd0ca6b18ade4f551797264,1788.55,2024-06-22
12788,1b25d791060916b72e9cabdde596945b,2066.73,2023-11-25
4600,1b25d791060916b72e9cabdde596945b,1126.64,2023-12-31
5865,ca1de423f3695076a2e97e2497e52a5a,2180.98,2024-10-29
13609,ca1de423f3695076a2e97e2497e52a5a,1451.49,2024-06-08
4885,f38348135b7e3711294e56344de75980,225.27,2023-12-12
6098,22e5a6f2a0db1699877de9e040b55492,674.31,2023-11-20
393,8631c93b5f6c1ea312342015ebe6db5f,993.2,2024-03-10
10683,8631c93b5f6c1ea312342015ebe6db5f,1471.32,2024-07-26
705,4af6341112a0f1e97faaa1bbd363ffce,2776.6,2024-06-30
10560,4af6341112a0f1e97faaa1bbd363ffce,1203.79,2024-04-24
795,976a9810d23848ff27975016e632af50,7204.5,2024-08-27
8846,fe92e200988725fd288d8e20e680f60c,3498.39,2024-07-05
14832,fe92e200988725fd288d8e20e680f60c,8302.4,2024-09-22
1370,23c4743ffd0baff7946aa16fb29b1afb,1139.05,2023-12-24
564,fac82b44a8b136968188b519ec5566d7,9803.6,2023-12-25
7166,c1e791bf480678dcf1cb43aaba229ffa,557.64,2024-04-21
13370,c1e791bf480678dcf1cb43aaba229ffa,8975.0,2024-03-02
2280,83de6c78e9188997beb06bbd7f486004,3579.3,2024-05-02
