review_unique_id,unified_product_id,unified_customer_id,rating,review_text,review_date,source_store
6e2713a6efee97bacb63e52c54f0ada0,87bc3646e16ecd2b9628e6bda9b62646,9720b03d986eb0fc10c3272b148bea73,1,Amazing value for the features.,2024-05-22,old store
1bb91f73e9d31ea2830a5e73ce3ed328,99cf79ea3f0bb6975a8053691d5e8551,9720b03d986eb0fc10c3272b148bea73,1,Amazing value for the features.,2024-11-11,old store
0777d5c17d4066b82ab86dff8a46af6f,5af38c7aab7a96ba1a5d4b74ab7513c3,fe1931d0a48a2db3d0459ac36eca6486,1,Good quality but instructions unclear.,2024-06-01,old store
fa7cdfad1a5aaf8370ebeda47a1ff1c3,e2f96ff5b571633a479a81ad78e8dfdb,fe1931d0a48a2db3d0459ac36eca6486,1,Good quality but instructions unclear.,2024-07-01,old store
d736bb10d83a904aefc1d6ce93dc54b8,60453aa5474fddd5d947d0637893a75e,87c2cc6ee2b2dae0f118dbeea249ae76,1,Would definitely buy again!,2024-02-20,old store
9ac403da7947a183884c18a67d3aa8de,ff2798ea56205fb59ea9f043d870fbc5,87c2cc6ee2b2dae0f118dbeea249ae76,1,Would definitely buy again!,2024-04-09,old store
5d616dd38211ebb5d6ec52986674b6e4,942714a0e77b6d95082d5ec5482ecb75,ad59f1a468fb6678e11d9977ce0b214d,1,"Not what I expected, but still decent.",2024-07-31,old store
5d616dd38211ebb5d6ec52986674b6e4,ad59f1a468fb6678e11d9977ce0b214d,ad59f1a468fb6678e11d9977ce0b214d,1,"Not what I expected, but still decent.",2024-07-31,old store
ef50c335cca9f340bde656363ebd02fd,96be8015fe7e8fae93d0fb1986bbc878,ad59f1a468fb6678e11d9977ce0b214d,1,"Not what I expected, but still decent.",2024-05-03,old store
0f49c89d1e7298bb9930789c8ed59d48,de6d66e859e605be6446d98d7a654e4b,095e3b8f2459d3a1644a68e363f32f84,1,"Excellent quality, would buy again.",2024-05-31,old store
0f49c89d1e7298bb9930789c8ed59d48,095e3b8f2459d3a1644a68e363f32f84,095e3b8f2459d3a1644a68e363f32f84,1,"Excellent quality, would buy again.",2024-05-31,old store
46ba9f2a6976570b0353203ec4474217,9876f9e5e53154452bfa2b58ed7726ff,095e3b8f2459d3a1644a68e363f32f84,1,"Excellent quality, would buy again.",2024-07-15,old store
298923c8190045e91288b430794814c4,81564cd29106e94f2ef650a5e9621393,e2836ecf678f42836732b177e2930d5d,1,The product arrived late but works well.,2024-04-22,old store
08fe2621d8e716b02ec0da35256a998d,e326bde9b8f77e62667a934156911bfa,e2836ecf678f42836732b177e2930d5d,1,The product arrived late but works well.,2024-05-15,old store
08fe2621d8e716b02ec0da35256a998d,e2836ecf678f42836732b177e2930d5d,e2836ecf678f42836732b177e2930d5d,1,The product arrived late but works well.,2024-05-15,old store
839ab46820b524afda05122893c2fe8e,e1e252818c845f3e65dd1ece2bd53e48,8fdc8c765f310aa59ca3116748cc930f,1,Good value for the price.,2023-12-25,old store
f90f2aca5c640289d0a29417bcb63a37,f3651389a9847734ecd7c3affa58ccef,8fdc8c765f310aa59ca3116748cc930f,1,Good value for the price.,2024-08-21,old store
f90f2aca5c640289d0a29417bcb63a37,8fdc8c765f310aa59ca3116748cc930f,8fdc8c765f310aa59ca3116748cc930f,1,Good value for the price.,2024-08-21,old store
c86a7ee3d8ef0b551ed58e354a836f2b,ee5a126a797d5fe2176d311e5050d982,b426094d42bc80eb6c2de1874f99fc8a,1,"The item broke after a week, not happy.",2024-07-15,old store
c86a7ee3d8ef0b551ed58e354a836f2b,b426094d42bc80eb6c2de1874f99fc8a,b426094d42bc80eb6c2de1874f99fc8a,1,"The item broke after a week, not happy.",2024-07-15,old store
a01a0380ca3c61428c26a231f0e49a09,a5b0a3772ab475f3f01394f3069ae75a,b426094d42bc80eb6c2de1874f99fc8a,1,"The item broke after a week, not happy.",2024-04-05,old store
9f53d83ec0691550f7d2507d57f4f5a2,e7d2ab9b2024a6d578a848a8aac206eb,397dbc0233edd9b2c3536abbc9cf0a45,1,Nice design but functionality is lacking.,2024-07-08,old store
d2ed45a52bc0edfa11c2064e9edee8bf,19901f8c6e6c4ff7085d7d9ed025292e,397dbc0233edd9b2c3536abbc9cf0a45,1,Nice design but functionality is lacking.,2023-12-23,old store
63dc7ed1010d3c3b8269faf0ba7491d4,e39da5e85fd09352e7c94dc16ea8b443,3a0aec0db093effae4b906a12cad7ec1,1,Decent product but overpriced.,2024-07-12,old store
e96ed478dab8595a7dbda4cbcbee168f,a7a079adf6751b1159afcfee13ea4be2,3a0aec0db093effae4b906a12cad7ec1,1,Decent product but overpriced.,2024-02-25,old store
cdc0d6e63aa8e41c89689f54970bb35f,cb177f616871e63cab5dc715f83f267a,dadc67ca9cbaa66a6f81333f7989b8ca,1,"Easy to use, great features.",2024-06-28,old store
b73dfe25b4b8714c029b37a6ad3006fa,4208c29249de975f3c03b6d06a89a8fc,dadc67ca9cbaa66a6f81333f7989b8ca,1,"Easy to use, great features.",2024-04-06,old store
02a32ad2669e6fe298e607fe7cc0e1a0,2b2d1e9cbad4905c17557f2bff019dfa,d72e344698b4609b22207ffd8b5b71c8,1,"Solid construction, feels durable.",2024-01-21,old store
fc3cf452d3da8402bebb765225ce8c0e,20ee5f6f2937a5521cb3b747844f7a25,d72e344698b4609b22207ffd8b5b71c8,1,"Solid construction, feels durable.",2023-11-24,old store
6faa8040da20ef399b63a72d0e4ab575,8882d51657d7e3f17431c4168503696a,8b9f7489e1c30277816f7d04623a87e8,1,"Pretty good, room for improvement though.",2024-08-28,old store
fe73f687e5bc5280214e0486b273a5f9,a28e54373a0516906ac20bbb8ce80968,8b9f7489e1c30277816f7d04623a87e8,1,"Pretty good, room for improvement though.",2024-11-02,old store
9232fe81225bcaef853ae32870a2b0fe,0d6e866679d8786f448320cfb79b5ff2,e8e98f05748e41e6fdb4d86bac20df87,1,Some flaws but overall satisfactory.,2024-05-04,old store
6395ebd0f4b478145ecfbaf939454fa4,95bbbde1a5c3a0015be69c67566f691f,e8e98f05748e41e6fdb4d86bac20df87,1,Some flaws but overall satisfactory.,2024-01-30,old store
a516a87cfcaef229b342c437fe2b95f7,996a108abfe5e9565be177106011f6e5,fb4d42b4f1f3363bc88a96ee58a5a52f,1,Perfect addition to my setup.,2024-07-03,old store
c3c59e5f8b3e9753913f4d435b53c308,b50264addfe1f0c173c45ca851f29de8,fb4d42b4f1f3363bc88a96ee58a5a52f,1,Perfect addition to my setup.,2024-05-23,old store
e8c0653fea13f91bf3c48159f7c24f78,f3abe1c0af1c2f70aae7d30aa478e96c,c6cbab98b804a40076ff3d7b4666b0c6,1,"Not the best, but gets the job done.",2024-03-21,old store
ff4d5fbbafdf976cfdc032e3bde78de5,d1dfa27e6d0899c4ed760cb81831d683,c6cbab98b804a40076ff3d7b4666b0c6,1,"Not the best, but gets the job done.",2024-04-18,old store
52720e003547c70561bf5e03b95aa99f,6d104d823952f53ced4d489a237480c2,89cfbed58e49c8747a3cfde68761d545,1,Mixed feelings about this one.,2024-04-28,old store
c3e878e27f52e2a57ace4d9a76fd9acf,7805759d3e2bfd72c7a9e258b2074618,89cfbed58e49c8747a3cfde68761d545,1,Mixed feelings about this one.,2024-04-18,old store
ccb1d45fb76f7c5a0bf619f979c6cf36,0e2d1e980e8fbb03ffad13e353b1af3b,912c4add8cbabd9123bbd1c8786adcb9,1,Love the design and functionality.,2024-06-07,old store
01f78be6f7cad02658508fe4616098a9,3fdc8b382d87970009c3a1a2e225673e,912c4add8cbabd9123bbd1c8786adcb9,1,Love the design and functionality.,2024-08-14,old store
45c48cce2e2d7fbdea1afc51c7c6ad26,fbf083d5e4df71882db1f6cbfcbf5962,f6be9a17951bd0aa8cce04e0b993eb21,1,Definitely recommend to others.,2023-12-13,old store
d3d9446802a44259755d38e6d163e820,9cf73a7eeec4849788966355ae28b872,f6be9a17951bd0aa8cce04e0b993eb21,1,Definitely recommend to others.,2024-11-04,old store
2ba596643cbbbc20318224181fa46b28,8d030a872d4851b2af2e1cb637463845,bf112d54baf2201f798248801a390cd0,1,Basic functionality but reliable.,2023-11-23,old store
d240e3d38a8882ecad8633c8f9c78c9b,30683208c9d2d15cec44143a2a54da8e,bf112d54baf2201f798248801a390cd0,1,Basic functionality but reliable.,2024-04-27,old store
e56954b4f6347e897f954495eab16a88,87bc3646e16ecd2b9628e6bda9b62646,a8ec00e5cdf14949c2d335f9a38e0334,1,Amazing value for the features.,2023-12-31,old store
f7664060cc52bc6f3d620bcedc94a4b6,99cf79ea3f0bb6975a8053691d5e8551,a8ec00e5cdf14949c2d335f9a38e0334,1,Amazing value for the features.,2024-05-23,old store
456ac9b0d15a8b7f1e71073221059886,4c7e50e7a3479c1ca6f085fa140f7d6d,8f01062fb178eb418227b16ab5cf9c61,2,"Fantastic, exactly what I needed.",2024-06-06,old store
f4dd765c12f2ef67f98f3558c282a9cd,8f01062fb178eb418227b16ab5cf9c61,8f01062fb178eb418227b16ab5cf9c61,2,"Fantastic, exactly what I needed.",2024-06-17,old store
f4dd765c12f2ef67f98f3558c282a9cd,16f1b5a4882e66b1ee1e9d8bcb060bb7,8f01062fb178eb418227b16ab5cf9c61,2,"Fantastic, exactly what I needed.",2024-06-17,old store
093f65e080a295f8076b1c5722a46aa2,eada160f96ffa57c884ab8fa8ede874f,eada160f96ffa57c884ab8fa8ede874f,2,"It is okay, does the job.",2024-05-02,old store
093f65e080a295f8076b1c5722a46aa2,a91e8a0121b0df0c305782a1bfd0f9db,eada160f96ffa57c884ab8fa8ede874f,2,"It is okay, does the job.",2024-05-02,old store
072b030ba126b2f4b2374f342be9ed44,b3255603a11f28ae0e0dcd748d5c83c2,eada160f96ffa57c884ab8fa8ede874f,2,"It is okay, does the job.",2024-03-01,old store
20b5e1cf8694af7a3c1ba4a87f073021,a08f8ebbfbe1cb45485ceb36a37bdaa4,a08f8ebbfbe1cb45485ceb36a37bdaa4,2,Very impressed with the build quality.,2024-01-19,old store
20b5e1cf8694af7a3c1ba4a87f073021,b6af2dae2221c0a67120394fff399bd5,a08f8ebbfbe1cb45485ceb36a37bdaa4,2,Very impressed with the build quality.,2024-01-19,old store
7cce53cf90577442771720a370c3c723,4f9e2cbaa5ab0c4d4f265128d6d37e0f,a08f8ebbfbe1cb45485ceb36a37bdaa4,2,Very impressed with the build quality.,2024-07-08,old store
428fca9bc1921c25c5121f9da7815cde,4050af691f9e303a1a91db7d923e052c,8e6b04880a6bb266cbb08fbb39d6a5c1,2,"Average product, nothing special.",2024-08-31,old store
f1b6f2857fb6d44dd73c7041e0aa0f19,8e6b04880a6bb266cbb08fbb39d6a5c1,8e6b04880a6bb266cbb08fbb39d6a5c1,2,"Average product, nothing special.",2024-10-22,old store
f1b6f2857fb6d44dd73c7041e0aa0f19,4e42daa6fc5f1b4c41ea3719ce3947a3,8e6b04880a6bb266cbb08fbb39d6a5c1,2,"Average product, nothing special.",2024-10-22,old store
b7892fb3c2f009c65f686f6355c895b5,ec43118c2faeaa2a1dcb470c1f8986e6,ec43118c2faeaa2a1dcb470c1f8986e6,2,Best purchase I have made this year!,2024-04-29,old store
b7892fb3c2f009c65f686f6355c895b5,53c6cfddb4c927aa6baa9fef1d3d616c,ec43118c2faeaa2a1dcb470c1f8986e6,2,Best purchase I have made this year!,2024-04-29,old store
74bba22728b6185eec06286af6bec36d,1e993cbeb488b3157cafb377b7cddcfb,ec43118c2faeaa2a1dcb470c1f8986e6,2,Best purchase I have made this year!,2024-01-29,old store
c51ce410c124a10e0db5e4b97fc2af39,23c5e5e510c0680905544a3ea66573e2,7035841b16a55f0aee541882b9cf72c2,2,Exactly what I was looking for.,2024-06-24,old store
aab3238922bcc25a6f606eb525ffdc56,7035841b16a55f0aee541882b9cf72c2,7035841b16a55f0aee541882b9cf72c2,2,Exactly what I was looking for.,2024-07-12,old store
5737034557ef5b8c02c0e46513b98f90,061c54c3a83f4ebae73241b8e9ea81b1,061c54c3a83f4ebae73241b8e9ea81b1,2,"Not as described, slightly disappointed.",2024-01-24,old store
9b72e31dac81715466cd580a448cf823,bfc8ef31672a5d8b74d6d9687f299b58,061c54c3a83f4ebae73241b8e9ea81b1,2,"Not as described, slightly disappointed.",2024-05-06,old store
88ae6372cfdc5df69a976e893f4d554b,d53e5c6ca1831a2c49d3c8ce80215bd1,d53e5c6ca1831a2c49d3c8ce80215bd1,2,Outstanding performance and reliability.,2023-12-17,old store
06997f04a7db92466a2baa6ebc8b872d,c1ec9e1aebec546587cc420531aafcf7,d53e5c6ca1831a2c49d3c8ce80215bd1,2,Outstanding performance and reliability.,2024-07-27,old store
7f24d240521d99071c93af3917215ef7,1cfdaddf916dd23c777deb1acbe654ee,1cfdaddf916dd23c777deb1acbe654ee,2,Impressive features for the price.,2024-02-22,old store
94c7bb58efc3b337800875b5d382a072,ebf1fc14fbe162aee8df325df00817a8,1cfdaddf916dd23c777deb1acbe654ee,2,Impressive features for the price.,2024-03-01,old store
2b24d495052a8ce66358eb576b8912c8,0ca4d4f6cf9982a04372871f971960a3,2bd0b03fa35d0136c8beb2fb24e7bc95,2,Exceeded my expectations completely.,2024-01-22,old store
a5e00132373a7031000fd987a3c9f87b,2bd0b03fa35d0136c8beb2fb24e7bc95,2bd0b03fa35d0136c8beb2fb24e7bc95,2,Exceeded my expectations completely.,2024-09-28,old store
b86e8d03fe992d1b0e19656875ee557c,1f017872a2091e08ebe7cc6515a76d1b,1b65197af03698832a8b3dc3f24bb974,2,"Just average, nothing remarkable.",2023-12-20,old store
84f7e69969dea92a925508f7c1f9579a,1b65197af03698832a8b3dc3f24bb974,1b65197af03698832a8b3dc3f24bb974,2,"Just average, nothing remarkable.",2024-01-10,old store
a0160709701140704575d499c997b6ca,ba5b6f9ea9a590c55aeb3929aba6baea,28d3ea5a4fda596fe840c9aa50bd9936,2,"Reliable product, no regrets.",2024-03-18,old store
1e6e0a04d20f50967c64dac2d639a577,28d3ea5a4fda596fe840c9aa50bd9936,28d3ea5a4fda596fe840c9aa50bd9936,2,"Reliable product, no regrets.",2024-10-09,old store
6b180037abbebea991d8b1232f8a8ca9,ec7b2385252751d796fd1863b2fbb958,0daef219d9361a1944717d6f26a623b7,2,Lives up to the hype completely.,2024-09-20,old store
766d856ef1a6b02f93d894415e6bfa0e,0daef219d9361a1944717d6f26a623b7,0daef219d9361a1944717d6f26a623b7,2,Lives up to the hype completely.,2024-08-06,old store
258be18e31c8188555c2ff05b4d542c3,6ddba4f95d1085cb15d921007df3228c,3f16053954d5aee4d9ee3f551cf2100b,2,Started strong but deteriorated quickly.,2024-10-05,old store
069d3bb002acd8d7dd095917f9efe4cb,3f16053954d5aee4d9ee3f551cf2100b,3f16053954d5aee4d9ee3f551cf2100b,2,Started strong but deteriorated quickly.,2024-04-23,old store
63923f49e5241343aa7acb6a06a751e7,da4a5ab12845954b086671503ac04a90,31ac25331495b4c84e73974c14b362e1,2,"Good product, slow delivery.",2024-07-03,old store
db8e1af0cb3aca1ae2d0018624204529,31ac25331495b4c84e73974c14b362e1,31ac25331495b4c84e73974c14b362e1,2,"Good product, slow delivery.",2024-06-22,old store
00ec53c4682d36f5c4359f4ae7bd7ba1,63e3043bd94f5a7b6badc5718f079cc0,63e3043bd94f5a7b6badc5718f079cc0,2,Not quite what I was hoping for.,2024-01-03,old store
4f6ffe13a5d75b2d6a3923922b3922e5,b8badfb70b7d4568a1db78e57e979717,63e3043bd94f5a7b6badc5718f079cc0,2,Not quite what I was hoping for.,2024-08-03,old store
d8700cbd38cc9f30cecb34f0c195b137,b9b5dc389b21c49ba7d3208c64d2508e,b9b5dc389b21c49ba7d3208c64d2508e,2,Superior quality compared to competitors.,2023-12-22,old store
b4d168b48157c623fbd095b4a565b5bb,910f2add5963ef6df9f6ed4ce2c1c8fa,b9b5dc389b21c49ba7d3208c64d2508e,2,Superior quality compared to competitors.,2024-03-05,old store
303ed4c69846ab36c2904d3ba8573050,92fa22076c5b4bd1f704ec7e7ff43624,73aee2330b8bbe856c74e3da04ad7900,2,"Fantastic product, fast shipping.",2024-08-09,old store
443cb001c138b2561a0d90720d6ce111,73aee2330b8bbe856c74e3da04ad7900,73aee2330b8bbe856c74e3da04ad7900,2,"Fantastic product, fast shipping.",2024-06-02,old store
aba3b6fd5d186d28e06ff97135cade7f,5430229422da646f30e9bbdba4388a49,5430229422da646f30e9bbdba4388a49,2,Satisfied with the purchase overall.,2024-05-25,old store
c8ed21db4f678f3b13b9d5ee16489088,56e3793a458da4dd86846899f56e4e18,5430229422da646f30e9bbdba4388a49,2,Satisfied with the purchase overall.,2024-07-12,old store
31b3b31a1c2f8a370206f111127c0dbd,4c7e50e7a3479c1ca6f085fa140f7d6d,4c7e50e7a3479c1ca6f085fa140f7d6d,2,"Fantastic, exactly what I needed.",2024-08-25,old store
1e48c4420b7073bc11916c6c1de226bb,8f01062fb178eb418227b16ab5cf9c61,4c7e50e7a3479c1ca6f085fa140f7d6d,2,"Fantastic, exactly what I needed.",2024-03-08,old store
1e48c4420b7073bc11916c6c1de226bb,16f1b5a4882e66b1ee1e9d8bcb060bb7,4c7e50e7a3479c1ca6f085fa140f7d6d,2,"Fantastic, exactly what I needed.",2024-03-08,old store
4a08142c38dbe374195d41c04562d9f8,eada160f96ffa57c884ab8fa8ede874f,b3255603a11f28ae0e0dcd748d5c83c2,2,"It is okay, does the job.",2024-04-06,old store
4a08142c38dbe374195d41c04562d9f8,a91e8a0121b0df0c305782a1bfd0f9db,b3255603a11f28ae0e0dcd748d5c83c2,2,"It is okay, does the job.",2024-04-06,old store
299a23a2291e2126b91d54f3601ec162,b3255603a11f28ae0e0dcd748d5c83c2,b3255603a11f28ae0e0dcd748d5c83c2,2,"It is okay, does the job.",2024-02-12,old store
7c590f01490190db0ed02a5070e20f01,a08f8ebbfbe1cb45485ceb36a37bdaa4,4f9e2cbaa5ab0c4d4f265128d6d37e0f,2,Very impressed with the build quality.,2024-04-01,old store
7c590f01490190db0ed02a5070e20f01,b6af2dae2221c0a67120394fff399bd5,4f9e2cbaa5ab0c4d4f265128d6d37e0f,2,Very impressed with the build quality.,2024-04-01,old store
35cf8659cfcb13224cbd47863a34fc58,4f9e2cbaa5ab0c4d4f265128d6d37e0f,4f9e2cbaa5ab0c4d4f265128d6d37e0f,2,Very impressed with the build quality.,2024-11-15,old store
f340f1b1f65b6df5b5e3f94d95b11daf,4050af691f9e303a1a91db7d923e052c,4050af691f9e303a1a91db7d923e052c,2,"Average product, nothing special.",2024-11-06,old store
e4a6222cdb5b34375400904f03d8e6a5,8e6b04880a6bb266cbb08fbb39d6a5c1,4050af691f9e303a1a91db7d923e052c,2,"Average product, nothing special.",2024-10-22,old store
e4a6222cdb5b34375400904f03d8e6a5,4e42daa6fc5f1b4c41ea3719ce3947a3,4050af691f9e303a1a91db7d923e052c,2,"Average product, nothing special.",2024-10-22,old store
49ae49a23f67c759bf4fc791ba842aa2,ec43118c2faeaa2a1dcb470c1f8986e6,1e993cbeb488b3157cafb377b7cddcfb,2,Best purchase I have made this year!,2024-05-16,old store
49ae49a23f67c759bf4fc791ba842aa2,53c6cfddb4c927aa6baa9fef1d3d616c,1e993cbeb488b3157cafb377b7cddcfb,2,Best purchase I have made this year!,2024-05-16,old store
e44fea3bec53bcea3b7513ccef5857ac,1e993cbeb488b3157cafb377b7cddcfb,1e993cbeb488b3157cafb377b7cddcfb,2,Best purchase I have made this year!,2023-12-23,old store
d67d8ab4f4c10bf22aa353e27879133c,23c5e5e510c0680905544a3ea66573e2,23c5e5e510c0680905544a3ea66573e2,2,Exactly what I was looking for.,2024-11-02,old store
d645920e395fedad7bbbed0eca3fe2e0,7035841b16a55f0aee541882b9cf72c2,23c5e5e510c0680905544a3ea66573e2,2,Exactly what I was looking for.,2024-11-11,old store
70efdf2ec9b086079795c442636b55fb,061c54c3a83f4ebae73241b8e9ea81b1,bfc8ef31672a5d8b74d6d9687f299b58,2,"Not as described, slightly disappointed.",2024-11-11,old store
6f4922f45568161a8cdf4ad2299f6d23,bfc8ef31672a5d8b74d6d9687f299b58,bfc8ef31672a5d8b74d6d9687f299b58,2,"Not as described, slightly disappointed.",2024-04-28,old store
d1c38a09acc34845c6be3a127a5aacaf,d53e5c6ca1831a2c49d3c8ce80215bd1,c1ec9e1aebec546587cc420531aafcf7,2,Outstanding performance and reliability.,2024-10-13,old store
9cfdf10e8fc047a44b08ed031e1f0ed1,c1ec9e1aebec546587cc420531aafcf7,c1ec9e1aebec546587cc420531aafcf7,2,Outstanding performance and reliability.,2024-07-30,old store
38913e1d6a7b94cb0f55994f679f5956,1cfdaddf916dd23c777deb1acbe654ee,ebf1fc14fbe162aee8df325df00817a8,2,Impressive features for the price.,2023-12-22,old store
ebd9629fc3ae5e9f6611e2ee05a31cef,ebf1fc14fbe162aee8df325df00817a8,ebf1fc14fbe162aee8df325df00817a8,2,Impressive features for the price.,2024-09-22,old store
233509073ed3432027d48b1a83f5fbd2,0ca4d4f6cf9982a04372871f971960a3,0ca4d4f6cf9982a04372871f971960a3,2,Exceeded my expectations completely.,2023-12-25,old store
45645a27c4f1adc8a7a835976064a86d,2bd0b03fa35d0136c8beb2fb24e7bc95,0ca4d4f6cf9982a04372871f971960a3,2,Exceeded my expectations completely.,2023-12-07,old store
cedebb6e872f539bef8c3f919874e9d7,1f017872a2091e08ebe7cc6515a76d1b,1f017872a2091e08ebe7cc6515a76d1b,2,"Just average, nothing remarkable.",2024-11-01,old store
6cdd60ea0045eb7a6ec44c54d29ed402,1b65197af03698832a8b3dc3f24bb974,1f017872a2091e08ebe7cc6515a76d1b,2,"Just average, nothing remarkable.",2024-09-19,old store
efe937780e95574250dabe07151bdc23,ba5b6f9ea9a590c55aeb3929aba6baea,ba5b6f9ea9a590c55aeb3929aba6baea,2,"Reliable product, no regrets.",2024-01-05,old store
371bce7dc83817b7893bcdeed13799b5,28d3ea5a4fda596fe840c9aa50bd9936,ba5b6f9ea9a590c55aeb3929aba6baea,2,"Reliable product, no regrets.",2024-05-30,old store
cfa0860e83a4c3a763a7e62d825349f7,ec7b2385252751d796fd1863b2fbb958,ec7b2385252751d796fd1863b2fbb958,2,Lives up to the hype completely.,2024-10-02,old store
a4f23670e1833f3fdb077ca70bbd5d66,0daef219d9361a1944717d6f26a623b7,ec7b2385252751d796fd1863b2fbb958,2,Lives up to the hype completely.,2024-08-25,old store
705f2172834666788607efbfca35afb3,6ddba4f95d1085cb15d921007df3228c,6ddba4f95d1085cb15d921007df3228c,2,Started strong but deteriorated quickly.,2024-04-01,old store
74db120f0a8e5646ef5a30154e9f6deb,3f16053954d5aee4d9ee3f551cf2100b,6ddba4f95d1085cb15d921007df3228c,2,Started strong but deteriorated quickly.,2024-04-20,old store
a8f15eda80c50adb0e71943adc8015cf,da4a5ab12845954b086671503ac04a90,da4a5ab12845954b086671503ac04a90,2,"Good product, slow delivery.",2024-09-17,old store
37a749d808e46495a8da1e5352d03cae,31ac25331495b4c84e73974c14b362e1,da4a5ab12845954b086671503ac04a90,2,"Good product, slow delivery.",2023-12-16,old store
7f100b7b36092fb9b06dfb4fac360931,63e3043bd94f5a7b6badc5718f079cc0,b8badfb70b7d4568a1db78e57e979717,2,Not quite what I was hoping for.,2024-01-10,old store
7a614fd06c325499f1680b9896beedeb,b8badfb70b7d4568a1db78e57e979717,b8badfb70b7d4568a1db78e57e979717,2,Not quite what I was hoping for.,2024-05-22,old store
4b04a686b0ad13dce35fa99fa4161c65,b9b5dc389b21c49ba7d3208c64d2508e,910f2add5963ef6df9f6ed4ce2c1c8fa,2,Superior quality compared to competitors.,2024-06-29,old store
61b4a64be663682e8cb037d9719ad8cd,910f2add5963ef6df9f6ed4ce2c1c8fa,910f2add5963ef6df9f6ed4ce2c1c8fa,2,Superior quality compared to competitors.,2024-08-09,old store
74071a673307ca7459bcf75fbd024e09,92fa22076c5b4bd1f704ec7e7ff43624,92fa22076c5b4bd1f704ec7e7ff43624,2,"Fantastic product, fast shipping.",2024-05-10,old store
cfee398643cbc3dc5eefc89334cacdc1,73aee2330b8bbe856c74e3da04ad7900,92fa22076c5b4bd1f704ec7e7ff43624,2,"Fantastic product, fast shipping.",2024-02-26,old store
854d9fca60b4bd07f9bb215d59ef5561,5430229422da646f30e9bbdba4388a49,56e3793a458da4dd86846899f56e4e18,2,Satisfied with the purchase overall.,2024-03-13,old store
c410003ef13d451727aeff9082c29a5c,56e3793a458da4dd86846899f56e4e18,56e3793a458da4dd86846899f56e4e18,2,Satisfied with the purchase overall.,2024-04-09,old store
8f14e45fceea167a5a36dedd4bea2543,4c7e50e7a3479c1ca6f085fa140f7d6d,1230e16d346d25ac0a6f5690d90d67fc,2,"Fantastic, exactly what I needed.",2024-05-03,old store
c9f0f895fb98ab9159f51fd0297e236d,8f01062fb178eb418227b16ab5cf9c61,1230e16d346d25ac0a6f5690d90d67fc,2,"Fantastic, exactly what I needed.",2024-02-27,old store
c9f0f895fb98ab9159f51fd0297e236d,16f1b5a4882e66b1ee1e9d8bcb060bb7,1230e16d346d25ac0a6f5690d90d67fc,2,"Fantastic, exactly what I needed.",2024-02-27,old store
37f0e884fbad9667e38940169d0a3c95,eada160f96ffa57c884ab8fa8ede874f,9ea0f48809a8ac8d5ce8fad970019864,2,"It is okay, does the job.",2024-06-19,old store
37f0e884fbad9667e38940169d0a3c95,a91e8a0121b0df0c305782a1bfd0f9db,9ea0f48809a8ac8d5ce8fad970019864,2,"It is okay, does the job.",2024-06-19,old store
d64a340bcb633f536d56e51874281454,b3255603a11f28ae0e0dcd748d5c83c2,9ea0f48809a8ac8d5ce8fad970019864,2,"It is okay, does the job.",2024-10-31,old store
8fecb20817b3847419bb3de39a609afe,a08f8ebbfbe1cb45485ceb36a37bdaa4,1e7767fc17093b049f584359695a6d2b,2,Very impressed with the build quality.,2024-09-09,old store
8fecb20817b3847419bb3de39a609afe,b6af2dae2221c0a67120394fff399bd5,1e7767fc17093b049f584359695a6d2b,2,Very impressed with the build quality.,2024-09-09,old store
dc6a70712a252123c40d2adba6a11d84,4f9e2cbaa5ab0c4d4f265128d6d37e0f,1e7767fc17093b049f584359695a6d2b,2,Very impressed with the build quality.,2024-09-26,old store
b5dc4e5d9b495d0196f61d45b26ef33e,4050af691f9e303a1a91db7d923e052c,adb21156810b7bcbe1e01a1b1f8f4cf0,2,"Average product, nothing special.",2024-09-24,old store
192fc044e74dffea144f9ac5dc9f3395,8e6b04880a6bb266cbb08fbb39d6a5c1,adb21156810b7bcbe1e01a1b1f8f4cf0,2,"Average product, nothing special.",2024-07-27,old store
192fc044e74dffea144f9ac5dc9f3395,4e42daa6fc5f1b4c41ea3719ce3947a3,adb21156810b7bcbe1e01a1b1f8f4cf0,2,"Average product, nothing special.",2024-07-27,old store
17d63b1625c816c22647a73e1482372b,ec43118c2faeaa2a1dcb470c1f8986e6,f81fab455734f20b8561f77e41289432,2,Best purchase I have made this year!,2024-05-21,old store
17d63b1625c816c22647a73e1482372b,53c6cfddb4c927aa6baa9fef1d3d616c,f81fab455734f20b8561f77e41289432,2,Best purchase I have made this year!,2024-05-21,old store
b9228e0962a78b84f3d5d92f4faa000b,1e993cbeb488b3157cafb377b7cddcfb,f81fab455734f20b8561f77e41289432,2,Best purchase I have made this year!,2024-09-26,old store
dc82d632c9fcecb0778afbc7924494a6,23c5e5e510c0680905544a3ea66573e2,0324938335570f786ac8e824bfa6ee7c,2,Exactly what I was looking for.,2024-11-15,old store
996a7fa078cc36c46d02f9af3bef918b,7035841b16a55f0aee541882b9cf72c2,0324938335570f786ac8e824bfa6ee7c,2,Exactly what I was looking for.,2024-05-20,old store
bd4c9ab730f5513206b999ec0d90d1fb,061c54c3a83f4ebae73241b8e9ea81b1,04c3d67fc837db3c32108db9235876ff,2,"Not as described, slightly disappointed.",2024-05-15,old store
